"pitch_type","batter_num","pitch_rl","bat_rl","inning","balls","strikes","out","on_1b","on_2b","on_3b","score_diff","era","rbi","avg","hr","pitcher_at_home","pitcher_wins","pitcher_losses","batter_wins","batter_losses","prev_pitch_type0","prev_pitch_typeCH","prev_pitch_typeCU","prev_pitch_typeFA","prev_pitch_typeFC","prev_pitch_typeFF","prev_pitch_typeFT","prev_pitch_typeSL","prevprev_pitch_type0","prevprev_pitch_typeCH","prevprev_pitch_typeCU","prevprev_pitch_typeFC","prevprev_pitch_typeFF","prevprev_pitch_typeFT","prevprev_pitch_typeSL"
"CH",10,"1","1",3,"1","1",2,0,0,0,-1,1.15,17,0.293,7,1,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
"CH",16,"1","0",4,"0","1",0,0,0,0,2,2.94,12,0.248,2,-1,9,9,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
"CH",30,"1","0",7,"1","2",2,0,0,0,-2,1.93,6,0.391,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
"FC",10,"1","1",3,"0","2",1,0,0,0,3,2.84,29,0.245,6,-1,5,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
"FT",24,"1","0",7,"1","2",2,1,0,0,5,2.79,16,0.308,5,-1,6,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
"FT",5,"1","1",2,"1","2",0,0,0,0,0,2.06,55,0.264,17,-1,15,6,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
"FT",8,"1","0",3,"3","2",0,0,0,0,4,2.63,17,0.219,4,-1,13,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"FC",8,"1","0",2,"0","1",2,1,1,0,0,2.64,30,0.251,9,-1,13,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
"FT",21,"1","1",6,"2","2",0,0,0,0,-6,2.93,69,0.304,26,-1,13,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
"FT",25,"1","1",6,"1","0",1,0,0,0,-2,1.93,1,0.147,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
"FT",16,"1","1",4,"0","0",2,1,0,0,0,2.98,29,0.274,9,-1,14,5,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"CH",19,"1","0",5,"0","1",0,1,0,0,-2,2.47,6,0.255,1,-1,13,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
"FF",2,"1","0",1,"0","0",0,1,0,0,0,2.23,40,0.316,3,1,17,8,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"FC",27,"1","1",7,"0","2",0,0,0,0,0,2.05,19,0.257,5,-1,14,6,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
"FF",22,"1","0",6,"0","0",0,1,0,0,-1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"CH",20,"1","0",5,"2","0",1,0,0,0,-1,2.06,35,0.307,3,-1,15,6,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
"FF",18,"1","1",6,"1","2",0,0,0,0,4,2.92,11,0.279,2,-1,14,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
"CH",2,"1","1",1,"3","2",1,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
"FC",4,"1","0",1,"2","0",1,0,0,1,0,2.72,10,0.212,3,-1,2,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
"FC",23,"1","0",6,"2","1",1,1,1,0,5,2.04,43,0.254,12,1,13,6,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
"FT",8,"1","1",1,"0","0",0,1,0,1,5,1.29,0,0.1,0,-1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"FF",12,"1","1",3,"3","2",0,1,0,0,-1,2.93,19,0.316,3,-1,3,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
"FF",30,"1","1",9,"1","1",0,1,0,0,4,1.86,39,0.298,9,-1,7,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
"FF",25,"1","0",7,"2","1",1,0,0,0,0,2.16,19,0.195,5,-1,9,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
"FT",23,"1","1",7,"1","0",0,0,0,0,1,0,1,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
"FC",2,"1","1",1,"0","0",1,0,0,0,1,1.85,24,0.261,5,-1,6,5,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"FT",1,"1","0",1,"0","0",0,0,0,0,0,2.97,11,0.247,3,-1,13,3,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"FF",17,"1","1",5,"0","2",0,0,0,0,-1,2.7,6,0.241,2,-1,7,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
"FT",20,"1","0",6,"1","2",2,0,0,0,3,1.86,3,0.22,0,1,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
"FF",18,"1","0",6,"2","2",0,0,0,0,2,2.85,0,0,0,1,4,4,6,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
"CH",14,"1","0",3,"1","2",1,0,1,0,2,2.79,23,0.316,7,-1,17,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
"FC",19,"1","0",5,"3","2",0,0,0,0,1,3.43,14,0.298,0,-1,9,12,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
"FC",25,"1","1",6,"0","0",1,1,1,1,0,2.05,18,0.189,3,-1,14,6,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"FC",20,"1","0",6,"1","2",2,0,0,0,0,0.64,2,0.222,0,-1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"CH",13,"1","0",4,"0","0",0,0,0,0,0,3.38,4,0.279,0,-1,3,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"FT",2,"1","1",1,"1","1",1,0,0,0,0,2.04,13,0.266,1,1,13,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
"FF",27,"1","0",8,"3","2",0,0,0,0,2,2.63,9,0.213,3,-1,13,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
"FT",18,"1","0",5,"1","2",2,0,0,0,5,1.83,2,0.159,0,-1,4,4,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
"FC",7,"1","0",2,"0","0",1,0,0,0,0,2.23,37,0.254,5,1,17,8,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"FF",16,"1","0",4,"1","1",0,1,0,0,-1,2.64,22,0.185,8,-1,13,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
"FF",13,"1","1",3,"2","2",1,0,0,0,1,2.9,31,0.256,2,1,3,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"FT",17,"1","0",4,"3","2",0,0,0,0,-3,1.88,1,0.053,0,-1,8,5,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
"FF",12,"1","0",3,"1","1",1,0,0,1,-1,2.98,8,0.336,0,1,3,3,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
"FC",18,"1","0",6,"1","2",0,0,0,0,-3,2.69,9,0.276,2,-1,7,7,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
"FF",4,"1","1",1,"1","2",2,1,0,0,1,0,0,0,0,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
"FF",1,"1","0",1,"1","1",0,0,0,0,0,1.31,25,0.348,7,1,3,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
"FC",5,"1","0",2,"1","0",0,0,1,0,0,2.7,17,0.272,5,-1,9,8,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
"FT",20,"1","0",6,"0","1",0,0,0,0,5,2.84,25,0.262,9,-1,5,5,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"FF",21,"1","1",5,"0","0",1,1,0,0,-1,2.06,61,0.262,12,-1,15,6,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"FT",14,"1","1",4,"0","1",1,0,0,0,1,0,1,0,0,-1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"CH",23,"1","0",5,"1","2",1,0,0,0,4,3.48,17,0.246,5,-1,10,13,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
"FT",1,"1","0",1,"2","2",0,0,0,0,0,1.29,1,0,0,-1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
"CH",19,"1","0",5,"0","2",1,0,0,0,1,2.86,50,0.254,12,-1,16,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
"FT",3,"1","1",1,"1","1",0,0,0,1,-1,2.42,53,0.298,14,-1,11,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
"FT",7,"1","1",2,"0","0",0,1,0,0,-2,2.26,42,0.255,7,-1,15,8,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"FC",21,"1","1",7,"2","1",0,0,0,0,0,0.64,5,0.333,0,-1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"FF",19,"1","0",6,"1","1",1,0,0,0,0,0.64,7,0.364,1,-1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
"FT",8,"1","1",3,"1","2",1,0,0,0,0,1.43,0,0.341,0,1,3,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
"FF",18,"1","0",3,"2","2",2,0,1,1,3,2.65,1,0.333,0,1,4,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
"FT",12,"1","1",4,"0","0",0,1,1,0,-2,2.57,69,0.29,23,-1,12,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"FC",22,"1","0",6,"3","1",2,0,0,0,2,2.72,10,0.212,3,-1,2,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
"CH",14,"1","0",5,"0","1",0,0,0,0,0,3.61,17,0.284,3,-1,4,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
"FF",15,"1","1",4,"0","0",1,0,0,0,1,3.38,2,0.368,1,-1,3,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"FT",20,"1","1",4,"1","2",1,1,1,0,3,2.94,61,0.305,9,-1,9,9,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
"FC",17,"1","1",4,"0","1",1,1,0,0,2,2.7,28,0.295,9,-1,9,8,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
"FF",15,"1","1",4,"1","2",2,1,1,0,0,2.98,20,0.264,3,-1,4,4,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
"FT",14,"1","0",4,"1","0",1,1,1,0,3,2.84,15,0.261,4,-1,5,5,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
"CH",10,"1","0",3,"1","2",2,0,0,0,-2,4.5,6,0.233,2,-1,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
"CH",15,"1","0",4,"2","1",0,0,0,0,0,2.86,31,0.276,9,-1,16,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
"FC",25,"1","1",7,"2","2",1,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
"FT",2,"1","1",1,"0","1",0,1,0,0,0,3.04,54,0.253,9,-1,9,10,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
"FC",18,"1","0",5,"2","1",0,1,0,0,2,2.03,14,0.237,4,1,9,6,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
"FT",1,"1","0",1,"0","1",0,0,0,0,0,2.97,11,0.247,3,-1,13,3,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
"FF",18,"1","0",5,"1","1",1,1,0,0,0,2.72,2,0.284,0,-1,2,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
"FF",17,"1","0",5,"1","2",1,0,0,0,0,2.23,39,0.255,11,1,17,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
"FF",27,"1","0",7,"0","1",2,0,0,0,-2,4.5,0,0,0,-1,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"FT",22,"1","1",6,"1","1",1,0,0,0,0,1.38,16,0.321,7,-1,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
"CH",24,"1","0",6,"1","0",1,0,0,0,0,2.64,41,0.295,11,-1,13,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"CH",19,"1","0",6,"3","2",1,0,0,0,4,4.5,3,0.324,0,-1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
"FC",8,"1","0",3,"3","2",0,0,0,0,1,1.25,7,0.238,1,-1,4,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
"FF",15,"1","1",5,"0","2",1,0,1,0,4,4.5,7,0.44,2,-1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
"FF",2,"1","1",1,"2","1",1,0,0,0,0,2.79,37,0.313,4,-1,6,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"FC",19,"1","1",6,"1","0",1,0,0,0,3,1.86,8,0.312,1,1,1,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
"FC",6,"1","1",2,"0","1",0,0,0,0,1,2.94,63,0.249,15,-1,9,9,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
"FT",18,"1","1",5,"0","1",1,0,0,0,1,2.98,22,0.272,5,-1,14,5,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
"CH",13,"1","0",4,"1","0",2,0,0,0,-3,2.69,46,0.247,9,-1,7,7,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
"FF",26,"1","1",7,"1","2",1,0,0,0,0,1.31,11,0.288,0,1,3,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
"FF",23,"1","0",6,"0","0",1,1,0,0,0,2.26,44,0.238,10,-1,15,8,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"FT",17,"1","0",3,"2","2",1,0,1,1,3,2.65,4,0.302,0,1,4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
"CH",15,"1","0",4,"0","1",1,0,0,0,1,2.16,26,0.221,8,-1,9,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"CH",29,"1","1",7,"3","2",1,0,0,0,-2,1.93,4,0.27,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
"CH",7,"1","1",2,"2","2",2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
"FT",17,"1","0",4,"0","0",1,0,0,0,-3,3.24,13,0.317,2,-1,9,11,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"FF",22,"1","1",5,"2","2",0,0,0,0,4,3.48,52,0.269,18,-1,10,13,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"CH",23,"1","1",7,"2","2",0,0,0,0,3,2.72,9,0.319,1,-1,2,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
"FC",18,"1","0",5,"2","2",0,0,0,0,1,2.13,22,0.223,6,-1,10,6,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
"FC",20,"1","1",5,"3","2",0,0,0,0,-4,1.68,10,0.279,1,1,5,4,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
"CH",21,"1","1",6,"1","0",1,0,0,0,-1,2.26,63,0.27,8,1,16,8,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
"CH",15,"1","1",3,"1","2",2,1,0,0,-3,1.88,17,0.22,5,-1,8,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
"FT",29,"1","1",9,"2","0",1,0,0,0,-6,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"CH",10,"1","0",3,"0","0",2,0,0,0,4,2.79,43,0.296,12,-1,6,6,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"FC",19,"1","0",6,"2","2",1,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
"FC",10,"1","0",3,"1","2",0,0,0,0,0,2.86,50,0.254,12,-1,16,5,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
"FF",4,"1","0",1,"1","0",2,1,0,1,0,3.43,73,0.282,19,-1,9,12,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
"FT",12,"1","1",3,"3","2",2,0,0,0,0,1.5,11,0.273,2,-1,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
"CH",14,"1","0",4,"0","0",1,0,0,0,-1,2.08,41,0.255,11,-1,11,6,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"FF",6,"1","1",2,"3","2",2,0,0,0,0,2.7,7,0.177,4,-1,6,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
"FT",12,"1","0",4,"2","1",0,1,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
"FF",21,"1","1",6,"1","2",1,0,0,0,1,2.18,56,0.283,12,1,10,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
"FC",3,"1","1",1,"0","0",1,0,0,0,0,2.29,83,0.314,25,1,19,9,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"FF",12,"1","1",3,"0","2",0,1,0,0,-1,2.06,61,0.262,12,-1,15,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
"FF",14,"1","1",4,"1","0",0,0,1,1,-1,2.61,13,0.226,2,-1,6,5,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
"FT",12,"1","1",3,"0","0",2,0,0,0,0,1.29,3,0.333,1,-1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"CH",6,"1","0",2,"0","0",1,0,0,0,0,2.03,28,0.237,5,1,9,6,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"FC",6,"1","0",2,"3","2",0,1,0,0,0,1.5,9,0.27,2,-1,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
"FT",19,"1","1",5,"0","0",0,0,0,0,3,3.02,17,0.345,5,-1,4,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"FF",20,"1","0",5,"1","0",2,1,0,0,0,2.29,38,0.264,13,1,19,9,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"FF",2,"1","1",1,"0","2",1,0,0,0,0,2.92,36,0.292,2,-1,14,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
"FC",8,"1","1",3,"0","2",0,0,0,0,2,2.33,28,0.239,4,1,18,9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
"FF",2,"1","0",1,"0","1",1,0,0,0,0,1.86,3,0.22,0,1,1,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
"FC",27,"1","0",7,"1","1",2,0,0,0,1,2.98,8,0.284,2,-1,14,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
"CH",20,"1","0",6,"2","1",2,0,0,0,1,1.15,8,0.277,1,1,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"FC",10,"1","0",2,"1","2",1,1,0,0,3,2.94,23,0.251,4,-1,9,9,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
"FT",12,"1","1",3,"3","0",1,1,0,0,0,2.31,31,0.262,9,-1,8,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
"FC",21,"1","0",5,"0","2",1,0,0,0,0,1.92,19,0.252,5,1,6,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
"FC",23,"1","1",7,"1","0",0,0,0,0,2,1.5,11,0.263,2,-1,1,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
"FC",24,"1","1",5,"0","0",2,1,1,0,0,2.06,7,0.216,3,-1,11,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"FF",21,"1","1",5,"2","2",2,1,0,0,3,3.02,19,0.24,7,-1,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
"FF",25,"1","0",6,"1","2",1,1,1,0,2,2.62,21,0.268,3,-1,7,6,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
"FT",27,"1","1",8,"1","1",0,0,0,0,-8,2.53,5,0.135,1,-1,8,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
"FF",17,"1","0",5,"1","2",2,1,0,0,-3,2.69,11,0.182,3,-1,7,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
"FT",1,"1","0",1,"0","1",0,0,0,0,0,2.65,4,0.22,1,1,4,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
"FT",9,"1","0",2,"2","2",1,0,1,1,-1,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
"FT",21,"1","1",7,"1","0",0,0,0,0,5,2.79,52,0.309,12,-1,6,6,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
"FF",14,"1","0",3,"0","1",1,0,1,0,2,2.79,23,0.316,7,-1,17,5,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
"FT",20,"1","1",5,"0","0",1,1,0,0,-3,3.24,71,0.293,28,-1,9,11,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"FT",7,"1","0",2,"1","1",0,1,0,0,0,1.5,8,0.25,3,-1,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
"FF",23,"1","0",6,"1","2",0,1,0,0,3,7.2,2,0.2,1,-1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"CH",21,"1","1",6,"1","2",1,1,0,0,9,2.1,28,0.241,10,-1,10,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
"FC",12,"1","1",3,"2","0",2,0,0,0,0,1.5,11,0.273,2,-1,1,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
"FC",12,"1","0",4,"0","0",0,0,0,0,-1,2.2,70,0.278,29,1,15,7,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"FT",9,"1","0",3,"0","1",0,1,0,0,0,2.13,22,0.223,6,-1,10,6,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
"FF",8,"1","0",2,"0","2",0,1,0,0,1,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
"CH",28,"1","0",7,"1","0",0,0,0,0,-3,1.88,25,0.281,9,-1,8,5,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
"FT",15,"1","0",4,"0","2",2,1,0,0,0,2.23,21,0.24,3,1,17,8,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
"FF",13,"1","1",3,"1","1",1,0,0,0,-2,3.24,72,0.273,26,-1,9,11,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
"FC",15,"1","1",5,"3","1",0,0,0,0,-1,2.2,0,0.167,0,1,15,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"FC",11,"1","1",2,"1","0",2,1,0,0,-2,3.24,71,0.293,28,-1,9,11,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
"FF",1,"1","1",1,"0","0",0,0,0,0,0,2.93,15,0.303,1,-1,3,3,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"CH",25,"1","0",7,"0","0",2,0,0,0,2,2.63,39,0.232,9,-1,13,3,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"FT",2,"1","1",1,"1","1",1,0,0,0,0,1.86,30,0.297,11,-1,7,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
"FC",10,"1","0",2,"3","1",1,0,1,0,-1,0,0,0,0,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
"CH",24,"1","0",7,"1","1",0,0,0,0,1,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
"FC",9,"1","1",2,"2","2",2,0,1,1,0,1.85,0,0.125,0,-1,6,5,2,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
"FC",16,"1","1",3,"0","0",1,0,0,0,-4,1.95,2,0.135,0,-1,2,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"FT",20,"1","1",5,"2","0",2,1,1,0,-1,2.7,21,0.317,2,-1,7,6,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
"FF",23,"1","0",6,"2","2",0,0,0,0,1,2.86,64,0.222,25,-1,16,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
"FT",23,"1","1",7,"2","2",2,0,0,0,-2,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
"FC",19,"1","0",6,"2","1",0,0,0,0,-3,0,0,0,0,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
"FF",20,"1","1",6,"0","0",2,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"FC",5,"1","0",2,"1","2",0,1,0,0,0,2.93,30,0.299,4,-1,3,3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
"CH",5,"1","1",2,"0","0",0,0,0,0,1,3.03,8,0.194,2,-1,3,4,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"CH",2,"1","1",1,"2","2",0,0,0,0,0,3.24,71,0.293,28,-1,9,11,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
"FT",30,"1","1",9,"0","0",1,0,0,0,-4,2.69,50,0.304,6,-1,7,7,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"FC",23,"1","0",6,"1","0",2,0,0,0,1,2.98,7,0.287,0,1,3,3,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
"FF",17,"1","0",6,"1","1",0,0,0,0,0,2.7,4,0.281,0,-1,6,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
"FT",14,"1","1",4,"1","0",1,1,0,0,0,2.18,62,0.253,17,1,10,6,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
"CH",25,"1","0",8,"1","0",2,0,0,0,5,1.43,7,0.195,0,1,3,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"FF",24,"1","1",7,"2","2",0,0,0,0,0,2.29,33,0.232,7,1,19,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
"CH",8,"1","1",3,"0","0",1,0,0,0,0,3.45,5,0.2,4,-1,10,12,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
