"pitch_type","batter_num","pitch_rl","bat_rl","inning","balls","strikes","out","on_1b","on_2b","on_3b","score_diff","era","rbi","avg","hr","pitcher_at_home","pitcher_wins","pitcher_losses","batter_wins","batter_losses","prev_pitch_type0","prev_pitch_typeCH","prev_pitch_typeCU","prev_pitch_typeFF","prev_pitch_typePO","prev_pitch_typeSI","prev_pitch_typeSL","prevprev_pitch_type0","prevprev_pitch_typeCH","prevprev_pitch_typeCU","prevprev_pitch_typeFF","prevprev_pitch_typePO","prevprev_pitch_typeSI","prevprev_pitch_typeSL"
"CH",19,"1","0",5,"0","0",0,1,0,0,1,3,2,0.156,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"CH",12,"1","1",4,"3","2",0,0,0,0,1,2.07,93,0.269,33,-1,14,5,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
"FF",1,"1","0",1,"0","1",0,0,0,0,0,1.97,8,0.275,0,1,12,3,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
"SI",16,"1","0",4,"0","1",1,0,0,0,0,1.5,2,0.111,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
"CU",7,"1","0",2,"1","0",0,0,0,0,-1,3.05,16,0.263,3,-1,10,4,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
"FF",6,"1","1",2,"1","1",2,0,0,0,0,0,2,0.429,0,-1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"FF",5,"1","0",2,"2","2",0,1,0,0,0,1.29,4,0.313,0,-1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
"FF",15,"1","0",4,"2","2",1,1,0,0,1,3.24,18,0.184,4,-1,10,4,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
"CU",8,"1","0",3,"2","2",0,0,0,0,2,2.94,2,0.261,1,1,5,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
"FF",24,"1","0",7,"2","2",1,0,0,0,0,2.63,12,0.205,2,1,8,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
"CU",14,"1","1",4,"3","2",0,0,0,0,-2,3.49,42,0.275,14,1,17,8,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
"SI",17,"1","1",5,"0","2",1,1,0,0,0,1.99,2,0.241,1,-1,13,4,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
"SI",21,"1","1",5,"0","1",2,1,1,0,0,2.11,65,0.241,20,1,10,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
"SI",6,"1","1",2,"1","0",2,0,0,0,0,2.14,11,0.3,1,-1,14,5,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
"CH",6,"1","1",2,"1","1",2,1,0,0,1,3.55,46,0.237,13,1,6,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
"CU",17,"1","0",6,"0","0",0,0,0,0,1,2.29,9,0.195,1,-1,8,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"FF",12,"1","0",4,"1","2",0,0,0,0,0,1.99,93,0.263,30,-1,13,4,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"CU",18,"1","0",5,"1","0",1,0,1,0,3,1.88,0,0.25,0,1,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
"CH",9,"1","1",3,"2","2",1,0,0,0,1,2.29,0,0.111,0,-1,8,2,2,6,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"FF",10,"1","1",3,"1","2",2,0,0,0,0,2.39,24,0.199,6,1,8,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
"SI",22,"1","0",6,"0","1",1,1,0,0,6,2.22,45,0.252,17,1,8,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
"CU",17,"1","0",6,"1","1",0,0,0,0,-1,11.57,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
"FF",3,"1","1",1,"0","0",1,1,0,0,0,2.21,15,0.237,5,1,2,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"SI",9,"1","1",2,"0","0",2,1,0,0,0,3,0,0.067,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"SI",9,"1","0",3,"0","0",0,0,0,0,-1,0,0,0,0,-1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"FF",15,"1","1",4,"2","2",1,1,0,0,0,1.82,10,0.288,1,-1,4,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
"CU",18,"1","0",5,"2","1",0,1,0,0,0,2.18,13,0.246,5,1,14,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
"CU",8,"1","0",2,"0","0",1,0,1,0,2,5.68,2,0.317,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"CH",4,"1","0",1,"0","1",2,0,1,0,0,2.11,4,0.185,1,-1,3,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
"SI",17,"1","1",5,"1","0",0,1,1,1,-2,1.99,43,0.28,14,-1,11,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
"SI",5,"1","1",1,"0","0",2,0,0,0,-2,0,0,0,0,-1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"SI",8,"1","0",3,"0","0",0,0,0,0,0,3.65,19,0.237,3,1,14,7,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"CH",17,"1","1",5,"0","0",0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"SI",9,"1","0",3,"0","0",1,0,0,0,0,1.8,3,0.333,0,1,1,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"CH",14,"1","1",4,"1","1",2,0,0,1,0,2.12,43,0.292,4,-1,11,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"CU",23,"1","0",6,"0","2",1,1,0,1,1,2.84,58,0.259,15,-1,11,5,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
"SI",13,"1","1",3,"1","1",0,1,0,0,-3,3.58,90,0.271,19,1,11,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
"CU",20,"1","1",5,"1","0",0,0,0,0,2,3.48,81,0.292,21,1,9,5,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
"CU",7,"1","0",2,"1","2",0,0,0,0,-2,3.23,4,0.359,1,-1,4,4,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
"FF",2,"1","0",1,"3","0",0,1,0,0,0,2.51,9,0.253,2,-1,9,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
"SI",17,"1","1",5,"0","1",1,1,0,0,0,2.14,2,0.143,0,-1,14,5,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
"CU",16,"1","1",4,"0","1",2,1,0,0,0,1.61,0,0,0,-1,3,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
"SI",24,"1","1",7,"2","0",1,0,0,0,2,2.37,3,0.24,2,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
"FF",2,"1","0",1,"3","2",1,0,0,0,0,4.09,2,0.258,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
"SI",7,"1","0",3,"0","1",0,0,0,0,7,3.48,57,0.251,22,1,9,5,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
"SI",21,"1","1",6,"1","0",0,1,0,0,-1,1,6,0.283,2,-1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
"CH",16,"1","1",5,"1","2",0,0,0,0,-1,2.02,30,0.278,4,1,11,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"CH",15,"1","0",4,"1","1",1,0,0,1,-2,1.91,21,0.241,4,1,8,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
"CH",5,"1","0",2,"0","0",0,0,1,0,0,1.97,51,0.277,9,1,12,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"FF",6,"1","0",1,"0","0",2,0,0,0,-3,2.86,13,0.26,3,1,4,4,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"CU",6,"1","1",2,"1","1",0,0,1,0,2,3.6,1,0.267,1,-1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
"FF",16,"1","0",5,"0","0",2,0,0,0,1,2.29,11,0.223,3,-1,8,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"SI",10,"1","0",3,"0","1",1,0,1,0,-1,2.3,9,0.289,0,-1,6,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
"CH",6,"1","0",2,"0","1",0,1,0,0,1,2.07,25,0.256,7,1,13,4,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
"SI",22,"1","1",6,"0","0",1,1,0,0,-1,1.91,1,0.273,0,1,3,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"CH",22,"1","0",7,"2","2",1,0,0,0,0,2.19,18,0.321,4,-1,7,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
"CH",7,"1","1",2,"0","1",0,0,0,0,-2,4.5,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
"FF",23,"1","0",7,"0","0",0,0,0,0,0,2.57,13,0.245,5,-1,8,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"CU",21,"1","0",6,"0","1",0,0,0,0,2,1.73,22,0.33,5,1,5,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
"CH",12,"1","1",4,"2","0",0,0,1,0,-1,1.91,27,0.281,11,1,8,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
"CU",13,"1","0",4,"2","1",1,0,0,0,1,2.12,60,0.224,22,1,14,5,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
"SI",18,"1","1",4,"2","1",1,1,0,0,-1,3.13,9,0.197,0,1,13,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"CU",23,"1","0",5,"0","2",1,0,0,0,-7,1.91,33,0.253,8,1,8,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
"FF",4,"1","1",2,"1","2",0,0,0,0,2,1.61,2,0.2,2,-1,3,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"CU",9,"1","1",3,"1","1",0,0,0,0,0,2.63,10,0.16,2,1,8,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
"CH",4,"1","0",1,"0","0",1,1,0,0,3,3.02,53,0.278,21,-1,12,6,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"FF",6,"1","0",2,"0","0",0,1,0,0,0,2.19,0,0.091,0,-1,7,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"FF",21,"1","0",5,"0","0",0,0,0,0,0,2.4,13,0.22,4,-1,3,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"CU",6,"1","0",2,"1","0",0,0,0,0,-1,3.55,55,0.27,14,-1,17,9,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
"SI",3,"1","1",1,"3","0",2,0,0,0,0,1.97,70,0.294,22,1,12,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
"CH",6,"1","0",2,"3","2",0,0,0,0,-1,2.02,50,0.203,16,1,11,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
"CH",7,"1","1",2,"2","2",1,1,0,1,2,3.6,0,0.333,0,-1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
"SI",17,"1","1",4,"0","0",0,0,0,0,2,3.48,37,0.211,7,1,9,5,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"CH",16,"1","1",4,"0","1",0,0,0,0,-3,2.07,36,0.289,7,1,13,4,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
"CH",7,"1","1",2,"2","2",2,0,0,0,0,2.21,4,0.326,2,1,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
"CU",20,"1","0",6,"1","0",0,0,0,0,-1,2.23,40,0.252,10,-1,13,5,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
"CU",15,"1","0",5,"1","1",0,0,0,0,0,2.1,30,0.311,1,-1,10,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
"CH",10,"1","1",3,"3","2",1,0,0,0,0,1.8,6,0.22,0,1,1,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
"SI",3,"1","1",1,"0","2",1,0,1,0,0,2.86,52,0.269,11,1,4,4,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
"SI",10,"1","0",3,"0","0",0,1,1,0,4,3.48,54,0.274,16,1,9,5,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"CU",3,"1","0",1,"1","1",2,0,0,0,0,3.55,84,0.309,21,-1,17,9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
"CU",21,"1","0",5,"0","0",2,1,1,0,0,2.18,31,0.272,8,1,14,5,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"CU",8,"1","0",2,"0","0",0,1,0,0,0,1.95,34,0.223,10,-1,13,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"CU",11,"1","0",3,"0","0",1,0,0,0,0,3.38,25,0.311,6,1,9,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"CU",6,"1","0",2,"1","2",0,0,0,0,-1,2.07,1,0.158,0,-1,14,5,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
"SI",2,"1","0",1,"0","0",1,0,0,0,0,3.38,25,0.311,6,1,9,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"FF",16,"1","1",4,"0","2",2,1,0,0,0,1.61,0,0,0,-1,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
"CH",21,"1","1",7,"3","2",0,0,0,0,1,2.12,64,0.276,20,-1,11,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
"CH",17,"1","0",4,"0","2",2,0,0,0,-1,1.85,2,0.125,0,1,6,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
"SI",23,"1","0",5,"1","0",1,1,1,1,-4,2.07,14,0.265,0,-1,14,5,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
"SI",11,"1","1",3,"0","0",1,0,0,0,0,1.85,15,0.277,5,1,6,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"SI",4,"1","1",1,"2","2",1,0,0,1,0,3,1,0.149,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
"SI",5,"1","0",2,"0","0",0,0,0,0,-1,3.55,78,0.28,21,-1,17,9,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"CU",23,"1","0",7,"0","1",1,1,0,0,0,2.29,16,0.2,6,-1,8,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
"SI",23,"1","0",6,"0","1",0,1,0,0,0,2.18,54,0.231,14,1,14,5,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
"CH",14,"1","0",4,"0","1",0,0,0,0,-2,0,0,0,0,-1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
"SI",14,"1","0",5,"0","0",0,0,0,0,0,2.24,36,0.35,8,1,9,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"SI",12,"1","1",4,"3","2",0,0,0,0,2,2.3,28,0.231,10,-1,6,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
"FF",19,"1","0",4,"2","1",2,1,0,0,-2,2.86,30,0.273,5,1,4,4,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
"SI",31,"1","1",8,"0","2",1,0,1,0,2,3.34,40,0.284,11,1,7,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
"SI",15,"1","0",5,"1","0",0,0,0,0,0,2.07,1,0.158,0,-1,14,5,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
"FF",12,"1","1",4,"2","2",0,1,0,0,1,1.88,5,0.22,1,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
"CU",16,"1","0",5,"1","1",2,0,0,0,4,2.18,14,0.244,1,1,14,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
"SI",13,"1","1",4,"0","0",0,0,0,0,2,3.65,50,0.263,13,1,16,8,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"CU",22,"1","0",6,"1","1",2,1,0,0,-1,2.23,57,0.226,21,-1,13,5,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
"SI",12,"1","0",3,"2","2",1,0,0,0,-1,1.85,13,0.228,4,1,6,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
"SI",18,"1","1",4,"0","0",1,0,0,0,1,3.54,42,0.268,3,-1,18,9,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"FF",29,"1","1",9,"2","2",0,0,0,0,0,2.39,16,0.26,2,1,8,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
"SI",11,"1","1",3,"1","1",2,0,1,0,-1,2.3,25,0.224,7,-1,6,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
"CH",9,"1","1",2,"0","1",0,0,0,0,0,3.54,42,0.268,3,-1,18,9,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
"CU",24,"1","0",5,"1","2",1,1,0,1,-4,2.07,1,0.158,0,-1,14,5,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
"CH",17,"1","0",4,"0","1",1,0,0,0,-2,2.86,24,0.208,5,1,4,4,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
"CH",23,"1","0",6,"1","2",0,0,0,0,0,1.85,15,0.278,4,1,6,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"SI",18,"1","0",4,"1","0",0,0,0,0,-2,2.4,8,0.241,3,-1,3,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
"FF",20,"1","0",6,"0","1",0,0,0,0,2,3.65,64,0.253,17,1,16,8,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
"CH",32,"1","1",9,"0","0",0,1,0,0,2,3,3,0.25,0,-1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"FF",6,"1","1",2,"0","0",0,0,0,0,0,0.69,9,0.273,2,-1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"SI",8,"1","0",3,"0","0",0,0,0,0,-1,0,0,0,0,-1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"SI",5,"1","1",2,"3","2",0,0,0,0,1,3.08,30,0.28,11,1,10,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
"CH",14,"1","1",3,"1","0",0,0,1,0,-3,3.58,62,0.247,26,1,11,5,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
"SI",22,"1","0",7,"3","0",0,1,0,0,1,2.12,26,0.286,5,-1,11,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
"CU",19,"1","0",6,"2","2",1,0,0,0,1,2.12,25,0.29,10,-1,11,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
"CU",6,"1","0",2,"1","2",0,0,0,0,-1,0,0,0,0,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
"SI",7,"1","0",2,"0","2",0,0,0,0,1,3.61,7,0.231,1,-1,11,6,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
"SI",5,"1","1",2,"0","0",1,0,0,0,0,3,3,0.25,0,-1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"CH",13,"1","1",4,"0","2",0,0,0,0,2,0,0,0,0,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
"CH",9,"1","0",3,"1","0",1,0,0,1,-1,11.57,3,0.303,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
"SI",1,"1","0",1,"1","0",0,0,0,0,0,2.18,33,0.211,6,1,14,5,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
"CH",9,"1","1",3,"1","1",0,0,0,0,0,2.57,1,0.136,0,-1,8,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
"FF",13,"1","0",4,"2","2",1,0,0,0,1,2.12,60,0.224,22,1,14,5,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"CH",15,"1","1",5,"1","2",1,0,0,0,-1,11.57,3,0.214,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
"CH",25,"1","0",8,"0","1",1,0,0,0,2,2.75,6,0.211,3,1,6,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
"SI",4,"1","0",1,"3","2",1,0,1,0,0,2.86,0,0.1,0,1,4,4,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
"SI",4,"1","1",1,"0","0",2,1,0,0,0,2.18,75,0.294,7,1,14,6,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"SI",24,"1","0",6,"0","0",1,0,0,0,0,2.21,0,0.114,0,1,2,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"CH",10,"1","1",3,"2","1",0,1,0,0,-1,0,0,0,0,-1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
"CU",23,"1","1",7,"2","1",2,0,0,0,0,2.19,21,0.297,5,-1,7,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"SI",12,"1","1",3,"0","0",2,1,0,0,-1,2.77,65,0.237,20,1,11,5,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"CH",1,"1","0",1,"1","2",0,0,0,0,0,3,2,0.333,1,-1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
"SI",26,"1","0",7,"2","1",1,0,1,0,6,2.22,1,0.158,0,1,8,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
"CU",15,"1","0",4,"1","0",2,1,0,0,1,3.34,37,0.214,11,1,7,4,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
"SI",8,"1","1",2,"0","0",2,1,0,0,0,2.18,53,0.222,15,1,14,5,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"CH",23,"1","1",7,"0","1",2,0,0,1,0,2.39,32,0.329,3,1,8,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
"CH",30,"1","0",9,"0","0",0,0,0,0,2,3,2,0.214,0,-1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"SI",7,"1","0",3,"2","0",0,0,0,0,2,2.75,6,0.211,3,1,6,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
"CU",22,"1","0",7,"0","0",1,0,0,0,0,2.19,18,0.321,4,-1,7,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"CU",11,"1","0",4,"0","0",0,0,0,0,0,4.09,2,0.258,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"CH",22,"1","0",7,"0","1",1,0,0,0,0,2.19,18,0.321,4,-1,7,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
"SI",13,"1","1",4,"2","0",2,0,0,0,9,2.73,21,0.282,4,1,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
"CH",27,"1","1",6,"0","1",2,0,0,0,-1,0,0,0,0,-1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
"CH",27,"1","1",6,"0","1",1,1,0,0,4,3.02,0,0,0,-1,12,6,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
"FF",16,"1","0",4,"1","0",1,0,0,0,-1,3.03,9,0.354,1,-1,4,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
"CH",19,"1","0",6,"0","2",1,0,0,0,1,1.97,8,0.275,0,1,12,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
"CH",2,"1","1",1,"2","2",0,0,0,0,0,0,0,0.333,0,-1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"FF",2,"1","1",1,"2","2",0,1,0,0,0,3.65,9,0.243,3,1,14,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
"SI",23,"1","0",6,"0","0",2,0,0,0,2,1.61,1,0.185,0,-1,3,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"SI",3,"1","1",1,"0","0",1,0,0,0,0,2.11,7,0.278,1,-1,3,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"SI",22,"1","1",5,"0","0",2,1,1,0,-1,1.85,22,0.275,10,1,6,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"FF",25,"1","1",7,"1","2",0,0,0,0,-2,3.08,9,0.226,1,1,10,3,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
"CU",23,"1","0",6,"1","0",0,0,0,0,6,3.55,78,0.28,21,-1,17,9,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
"FF",18,"1","1",5,"1","1",0,1,0,0,2,1.38,11,0.195,6,-1,2,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
"SI",21,"1","1",5,"2","0",1,0,0,0,-1,2.21,15,0.237,5,1,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
"FF",19,"1","0",5,"0","0",1,1,0,0,4,2.47,5,0.231,1,-1,3,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"SI",18,"1","1",5,"2","1",0,0,1,0,0,2.27,0,0.4,0,1,3,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
"CH",7,"1","0",3,"0","0",0,0,0,0,0,3,0,0.125,0,-1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"SI",23,"1","0",5,"0","0",0,0,0,0,2,0.69,5,0.281,2,-1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"FF",12,"1","1",4,"0","0",1,0,0,0,0,2.19,23,0.289,5,-1,7,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"SI",7,"1","0",2,"1","0",2,0,0,0,0,1.82,6,0.141,0,-1,4,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
"SI",6,"1","1",2,"0","0",0,1,0,0,0,2.12,32,0.255,4,-1,11,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"CH",8,"1","0",3,"0","0",0,0,0,0,0,2.24,4,0.429,3,1,9,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"CH",25,"1","0",8,"1","2",0,0,0,0,2,2.24,25,0.195,5,1,9,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
"CU",12,"1","1",4,"3","2",0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
"SI",24,"1","0",8,"0","0",0,0,0,0,0,2.19,0,0.091,0,-1,7,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"CU",23,"1","0",7,"0","0",0,0,0,0,0,4.09,8,0.25,3,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"SI",1,"1","0",1,"0","1",0,0,0,0,0,3.65,32,0.256,6,1,16,8,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
