"pitch_type","batter_num","pitch_rl","bat_rl","inning","balls","strikes","out","on_1b","on_2b","on_3b","score_diff","era","rbi","avg","hr","pitcher_at_home","pitcher_wins","pitcher_losses","batter_wins","batter_losses","prev_pitch_type0","prev_pitch_typeChangeUp","prev_pitch_typeCurveBall","prev_pitch_typeFastball","prev_pitch_typeOthers","prev_pitch_typeSlider.Cutter","prevprev_pitch_type0","prevprev_pitch_typeChangeUp","prevprev_pitch_typeCurveBall","prevprev_pitch_typeFastball","prevprev_pitch_typeOthers","prevprev_pitch_typeSlider.Cutter"
"Fastball",21,"0","1",6,"0","1",0,0,0,0,-1,2.86,73,0.315,14,1,5,8,0,0,0,0,1,0,0,0,1,0,0,0,0,0
"Fastball",3,"0","1",9,"1","2",2,0,0,0,4,6.14,8,0.348,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"Fastball",6,"0","0",3,"1","1",2,1,0,1,-8,3.38,24,0.256,9,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
"Fastball",10,"0","0",3,"1","1",0,0,0,0,0,3.26,19,0.259,1,-1,3,5,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"Fastball",6,"0","1",2,"3","0",0,0,0,0,0,5.14,39,0.251,12,1,2,4,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"Fastball",7,"0","1",2,"0","1",2,1,0,0,0,4.11,20,0.236,8,1,7,6,0,0,0,1,0,0,0,0,1,0,0,0,0,0
"Fastball",23,"0","1",6,"0","1",1,0,0,0,5,3.26,36,0.31,7,-1,3,5,0,0,0,0,1,0,0,0,1,0,0,0,0,0
"CurveBall",17,"0","0",5,"1","1",2,1,1,0,0,2.66,41,0.32,9,1,5,10,0,0,0,0,1,0,0,0,0,0,0,1,0,0
"Fastball",15,"0","1",4,"1","1",0,1,0,0,-3,5.44,8,0.25,2,-1,2,3,0,0,0,0,0,1,0,0,0,1,0,0,0,0
"Fastball",13,"0","0",5,"3","0",0,0,0,0,1,1.96,15,0.247,3,1,1,3,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"Fastball",2,"0","0",1,"2","2",1,0,0,0,0,4.18,41,0.314,14,1,6,6,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"Fastball",25,"0","1",7,"1","0",2,0,0,0,4,4.65,29,0.226,3,-1,3,4,0,0,0,0,0,1,0,0,1,0,0,0,0,0
"Fastball",1,"0","1",10,"0","0",0,0,0,0,0,0,10,0.247,2,-1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"CurveBall",15,"0","0",3,"1","1",1,1,0,0,-1,4.03,11,0.369,6,-1,6,5,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"Fastball",3,"0","1",1,"0","0",0,1,1,0,1,4.17,69,0.272,25,-1,7,7,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"Fastball",20,"0","1",6,"0","0",0,0,0,0,3,2.69,32,0.297,2,-1,4,7,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"Fastball",13,"0","1",4,"0","1",0,1,0,0,3,4.15,9,0.213,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
"Fastball",16,"0","1",4,"1","2",1,1,0,1,1,4.17,47,0.242,11,-1,7,7,0,0,0,0,1,0,0,0,0,0,1,0,0,0
"CurveBall",1,"0","1",7,"2","2",0,0,0,0,-1,4.16,31,0.226,5,-1,7,8,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"CurveBall",15,"0","1",4,"3","2",0,1,1,0,0,2.16,10,0.3,2,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
"Fastball",26,"0","1",7,"0","1",0,0,0,1,4,4.28,6,0.25,2,-1,4,5,0,0,0,0,0,1,0,0,1,0,0,0,0,0
"CurveBall",7,"0","1",10,"2","2",1,0,0,0,0,0,1,0.136,0,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"Fastball",4,"0","1",2,"2","0",0,0,0,0,4,2.39,55,0.283,14,1,6,10,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"CurveBall",3,"0","1",1,"1","1",1,0,0,1,0,2.42,50,0.25,9,-1,5,10,0,0,0,0,1,0,0,0,0,0,0,1,0,0
"Fastball",24,"0","1",5,"0","0",1,1,1,0,-3,5.67,14,0.229,4,1,2,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"CurveBall",6,"0","1",2,"1","0",0,1,1,0,0,2.16,10,0.3,2,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
"Fastball",3,"0","1",1,"1","1",2,0,0,0,0,4.24,26,0.293,8,1,4,4,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"Fastball",25,"0","1",6,"0","2",1,1,1,0,1,4.18,27,0.297,9,1,6,6,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"Fastball",18,"0","1",4,"0","0",2,1,0,0,-1,6.35,8,0.267,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"Fastball",10,"0","0",3,"3","2",0,0,1,1,2,4.04,27,0.267,9,1,5,5,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"Fastball",12,"0","1",4,"2","0",0,0,0,0,0,2.16,16,0.273,2,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
"Fastball",6,"0","1",1,"0","0",2,1,1,0,-1,9,0,0.105,0,-1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"Fastball",21,"0","0",4,"1","2",1,1,0,0,-3,4.55,14,0.333,2,-1,2,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
"Fastball",10,"0","1",3,"0","1",1,1,0,0,0,4.24,43,0.302,9,1,4,4,0,0,0,0,0,1,0,0,1,0,0,0,0,0
"CurveBall",3,"0","1",1,"2","2",0,1,0,0,-1,2.86,73,0.315,14,1,5,8,0,0,0,0,0,1,0,0,0,0,1,0,0,0
"Fastball",19,"0","1",4,"1","1",2,1,0,0,-1,4.19,4,0.229,1,1,5,5,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"Fastball",1,"0","1",1,"0","0",0,0,0,0,0,2.57,27,0.331,5,-1,7,10,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"Fastball",2,"0","1",1,"1","0",1,0,0,0,0,4.24,22,0.262,7,1,4,4,0,0,0,0,1,0,0,0,1,0,0,0,0,0
"CurveBall",25,"0","1",5,"0","1",2,0,0,0,-3,5.67,0,0.278,0,1,2,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0
"CurveBall",23,"0","1",6,"0","0",1,0,0,0,-1,2.8,11,0.278,6,1,4,6,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"CurveBall",13,"0","1",3,"0","1",2,0,1,0,0,5.87,44,0.308,19,-1,2,3,0,0,0,1,0,0,0,0,1,0,0,0,0,0
"Fastball",13,"0","0",9,"2","0",1,0,1,0,7,4.35,26,0.26,5,-1,7,8,0,0,0,0,1,0,0,0,0,0,0,1,0,0
"Fastball",22,"0","0",5,"2","1",2,0,0,0,2,2.42,97,0.325,20,-1,8,11,0,0,0,0,0,1,0,0,0,1,0,0,0,0
"Fastball",16,"0","1",4,"3","0",1,0,0,0,-1,2.19,0,0.235,0,-1,1,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0
"CurveBall",4,"0","1",1,"2","2",2,1,0,0,0,5.14,51,0.239,17,1,2,4,0,0,0,1,0,0,0,0,0,0,1,0,0,0
"CurveBall",17,"0","1",5,"2","2",1,0,1,0,3,3.05,12,0.236,2,1,3,5,0,0,0,0,1,0,0,0,0,0,0,1,0,0
"Fastball",22,"0","1",4,"0","0",1,1,0,0,-5,4.55,8,0.236,3,-1,2,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"Fastball",5,"0","1",2,"2","2",1,0,0,0,1,1.96,37,0.283,12,1,1,3,0,0,0,1,0,0,0,0,0,1,0,0,0,0
"Fastball",1,"0","1",7,"2","2",2,1,0,0,2,4.13,76,0.276,12,-1,7,8,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"CurveBall",22,"0","0",5,"0","0",0,0,0,0,-3,4.03,75,0.268,26,-1,6,5,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"Fastball",17,"0","0",4,"0","1",2,1,0,0,-3,2.6,39,0.342,9,-1,5,7,0,0,0,0,1,0,0,0,1,0,0,0,0,0
"CurveBall",5,"0","1",2,"0","0",0,0,0,0,0,4.11,6,0.405,2,1,7,6,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"CurveBall",19,"0","1",5,"0","0",2,0,0,1,2,2.69,38,0.238,15,-1,4,7,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"Fastball",5,"0","0",2,"0","0",0,0,0,0,1,2.6,57,0.32,17,-1,8,10,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"Fastball",10,"0","0",3,"3","2",0,0,0,0,0,5.67,6,0.343,1,1,2,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"Fastball",12,"0","1",3,"0","0",1,0,0,0,1,5.14,59,0.234,17,1,2,4,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"Fastball",1,"0","1",1,"1","1",0,0,0,0,0,2.6,22,0.26,3,-1,8,10,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"CurveBall",10,"0","0",2,"0","0",2,0,1,0,-3,2.6,23,0.253,3,-1,5,7,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"Fastball",6,"0","1",8,"0","0",1,0,0,0,-6,0,8,0.333,0,-1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"Fastball",20,"0","1",5,"1","0",0,0,0,0,-1,6.35,7,0.293,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
"Fastball",24,"0","1",6,"1","0",1,1,0,1,-1,2.47,41,0.307,2,1,5,10,0,0,0,0,1,0,0,0,1,0,0,0,0,0
"Fastball",1,"0","1",7,"1","0",2,1,0,0,2,4.13,76,0.276,12,-1,7,8,0,0,0,0,0,1,0,0,1,0,0,0,0,0
"Fastball",21,"0","1",6,"0","0",0,1,0,0,-1,2.47,48,0.233,19,1,5,10,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"Fastball",16,"0","1",3,"0","1",1,0,1,1,-3,4.03,10,0.248,2,-1,6,5,0,0,0,0,0,1,0,0,1,0,0,0,0,0
"CurveBall",16,"0","1",4,"2","2",1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"Fastball",21,"0","1",5,"0","2",0,1,0,0,-1,4.19,70,0.3,33,1,5,5,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"Fastball",1,"0","1",1,"0","0",0,0,0,0,0,5.87,13,0.251,3,-1,2,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"Fastball",1,"0","0",1,"2","1",0,0,0,0,0,2.76,22,0.326,3,-1,5,9,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"Fastball",11,"0","1",9,"3","1",0,0,0,0,7,4.35,36,0.271,7,-1,7,8,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"Fastball",17,"0","1",5,"1","2",0,0,0,0,7,5.87,16,0.158,7,-1,2,3,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"Fastball",4,"0","0",2,"2","2",0,0,0,0,1,1.96,15,0.247,3,1,1,3,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"Fastball",24,"0","1",5,"0","1",0,0,0,0,-5,2.59,4,0.204,2,1,2,4,0,0,0,0,0,1,0,0,1,0,0,0,0,0
"CurveBall",11,"0","1",3,"0","1",0,0,0,0,-3,2.6,33,0.246,8,-1,5,7,0,0,0,0,0,1,0,0,1,0,0,0,0,0
"Fastball",8,"0","1",3,"1","2",1,0,0,0,1,1.96,14,0.224,3,1,1,3,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"Fastball",15,"0","1",4,"1","0",0,1,1,0,0,2.16,10,0.3,2,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
"CurveBall",10,"0","0",3,"1","2",2,0,0,0,0,3.57,18,0.291,1,-1,2,5,0,0,0,0,0,1,0,0,0,0,1,0,0,0
"Fastball",6,"0","1",2,"1","2",2,0,0,0,3,4.04,0,0.667,0,1,5,5,0,0,0,0,1,0,0,0,0,0,0,1,0,0
"Fastball",14,"0","1",5,"0","0",0,0,0,0,3,3.05,15,0.222,5,1,3,5,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"Fastball",14,"0","1",3,"0","0",0,0,0,0,-2,4.03,48,0.262,14,-1,4,4,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"CurveBall",3,"0","1",1,"0","1",1,0,0,1,0,5.67,21,0.25,9,1,2,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0
"Fastball",2,"0","1",1,"0","0",0,1,0,0,0,5.87,0,0,0,-1,2,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"CurveBall",21,"0","1",6,"1","1",1,0,1,1,2,4.65,46,0.289,14,-1,3,4,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"Fastball",17,"0","1",5,"0","2",2,0,0,0,1,4.65,22,0.228,7,-1,3,4,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"CurveBall",21,"0","1",6,"1","2",1,0,1,1,2,4.65,46,0.289,14,-1,3,4,0,0,0,0,1,0,0,0,0,0,1,0,0,0
"CurveBall",22,"0","1",6,"1","2",2,0,0,1,-1,4.24,57,0.249,16,1,4,4,0,0,0,0,1,0,0,0,0,0,1,0,0,0
"Fastball",26,"0","1",7,"0","0",0,0,0,0,-4,4.11,19,0.238,3,1,7,6,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"CurveBall",1,"0","0",7,"0","1",0,0,0,0,4,0,0,0.143,0,-1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
"Fastball",24,"0","0",5,"3","2",2,0,0,0,-3,4.03,11,0.369,6,-1,6,5,0,0,0,0,1,0,0,0,0,0,0,1,0,0
"Fastball",20,"0","1",7,"2","1",0,0,0,0,0,2.53,58,0.236,20,1,8,11,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"Fastball",9,"0","0",3,"1","2",0,0,0,0,2,2.42,1,0.136,0,-1,5,10,7,7,0,0,0,1,0,0,0,0,0,1,0,0
"CurveBall",22,"0","1",5,"1","0",0,0,0,0,-3,4.03,39,0.312,9,-1,4,4,0,0,0,0,0,1,0,0,1,0,0,0,0,0
"Fastball",15,"0","1",4,"2","1",0,1,1,0,0,2.16,10,0.3,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"Fastball",20,"0","1",5,"1","2",1,1,0,1,6,5.87,0,0,0,-1,2,3,0,0,0,0,0,1,0,0,0,1,0,0,0,0
"Fastball",27,"0","1",8,"0","0",1,0,0,0,4,4.65,11,0.19,0,-1,3,4,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"Fastball",3,"0","1",7,"2","2",1,0,0,0,-6,0,0,0,0,-1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
"CurveBall",16,"0","1",4,"1","1",1,1,0,0,-3,2.6,30,0.265,9,-1,5,7,0,0,0,0,1,0,0,0,0,0,0,1,0,0
"Fastball",6,"0","0",6,"0","1",2,0,0,0,-2,3.77,6,0.258,0,-1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
"Fastball",10,"0","1",3,"3","2",0,0,0,0,1,5.14,30,0.27,4,1,2,4,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"Fastball",1,"0","0",1,"0","2",0,0,0,0,0,4.14,47,0.299,8,-1,7,7,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"Fastball",2,"0","1",6,"0","0",1,0,0,0,6,4.35,36,0.271,7,-1,7,8,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"Fastball",24,"0","0",7,"2","1",1,0,0,0,4,4.65,33,0.219,9,-1,3,4,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"Fastball",6,"0","1",8,"0","0",0,1,0,0,4,0,5,0.217,1,-1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"Fastball",16,"0","1",4,"2","1",0,1,0,0,0,4.04,17,0.233,3,1,5,5,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"Fastball",10,"0","1",3,"3","0",0,0,0,0,1,5.14,30,0.27,4,1,2,4,0,0,0,0,0,1,0,0,0,1,0,0,0,0
"CurveBall",15,"0","1",4,"0","0",0,0,1,0,2,4.17,35,0.28,12,-1,7,7,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"Fastball",25,"0","1",6,"1","2",1,0,0,0,2,2.42,39,0.245,5,-1,8,11,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"Fastball",5,"0","1",1,"1","1",1,0,0,0,-3,2.32,22,0.213,5,-1,9,11,0,0,0,1,0,0,0,0,0,0,0,1,0,0
"CurveBall",18,"0","1",5,"0","2",1,0,0,0,1,9,1,0.143,0,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"Fastball",15,"0","1",5,"1","0",2,1,0,0,0,2.53,65,0.252,10,1,8,11,0,0,0,0,0,1,0,0,1,0,0,0,0,0
"Fastball",7,"0","0",2,"3","0",0,1,0,0,0,4.55,8,0.214,1,-1,2,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
"Fastball",3,"0","1",1,"0","2",0,1,1,0,0,4.13,57,0.266,14,-1,7,6,0,0,0,0,0,1,0,0,0,1,0,0,0,0
"Fastball",4,"0","1",2,"0","0",0,0,0,0,0,5.44,47,0.235,13,-1,2,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"Fastball",25,"0","1",7,"0","0",2,0,0,0,4,4.65,29,0.226,3,-1,3,4,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"Fastball",4,"0","1",1,"1","1",1,1,1,0,0,4.13,53,0.275,15,-1,7,6,0,0,0,1,0,0,0,0,0,0,1,0,0,0
"Fastball",7,"0","0",2,"1","1",2,0,0,0,0,3.57,1,0.286,1,-1,2,5,0,0,0,0,1,0,0,0,0,0,0,1,0,0
"Fastball",18,"0","1",5,"0","1",0,0,0,0,-2,2.6,23,0.266,3,-1,5,7,0,0,0,0,0,1,0,0,1,0,0,0,0,0
"Fastball",9,"0","1",2,"1","0",1,1,0,0,-1,4.19,5,0.126,1,1,5,5,0,0,0,0,1,0,0,0,1,0,0,0,0,0
"CurveBall",4,"0","1",8,"0","0",0,1,0,0,2,4.13,59,0.256,13,-1,7,8,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"Fastball",1,"0","0",7,"1","2",0,0,0,0,4,0,0,0.143,0,-1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
"Fastball",1,"0","0",1,"0","0",0,0,0,0,0,2.19,7,0.253,1,-1,1,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"CurveBall",10,"0","1",3,"0","1",1,0,0,0,0,2.16,9,0.333,2,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
"CurveBall",4,"0","1",2,"1","1",0,0,0,0,0,2.76,34,0.269,10,-1,5,9,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"Fastball",9,"0","1",3,"0","0",0,0,0,0,0,4.11,18,0.203,4,1,7,6,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"CurveBall",8,"0","1",2,"2","2",0,0,0,0,-2,2.59,7,0.151,4,1,2,4,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"CurveBall",8,"0","0",2,"1","2",0,0,0,0,-1,4.03,20,0.247,5,-1,6,5,0,0,0,0,0,1,0,0,0,0,1,0,0,0
"CurveBall",24,"0","1",5,"1","2",1,1,1,0,-3,5.67,14,0.229,4,1,2,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0
"Fastball",10,"0","0",3,"2","2",0,1,0,0,2,2.42,13,0.248,2,-1,5,10,0,0,0,0,1,0,0,0,0,0,0,1,0,0
"Fastball",25,"0","1",7,"0","0",1,0,0,0,8,4.15,8,0.233,2,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"CurveBall",21,"0","1",5,"1","0",1,0,0,0,1,5.51,13,0.305,5,-1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
"CurveBall",13,"0","1",3,"0","0",2,0,0,1,-1,2.86,41,0.335,12,1,5,8,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"Fastball",20,"0","0",5,"1","0",0,0,0,0,2,2.42,28,0.261,3,-1,8,11,0,0,0,0,0,1,0,0,1,0,0,0,0,0
"Fastball",24,"0","1",7,"0","0",1,1,0,0,0,2.66,40,0.212,8,1,5,10,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"Fastball",12,"0","0",3,"0","0",2,0,0,0,1,9,1,0.3,0,-1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"CurveBall",3,"0","0",1,"0","1",1,0,0,0,0,3.05,25,0.284,3,1,3,5,0,0,0,0,0,1,0,0,1,0,0,0,0,0
"Fastball",7,"0","1",2,"1","1",1,0,0,0,0,5.51,4,0.353,1,-1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
"Fastball",3,"0","1",1,"2","2",0,1,0,0,-3,2.32,105,0.314,35,-1,9,11,0,0,0,0,0,1,0,0,0,0,1,0,0,0
"Fastball",3,"0","1",9,"1","0",2,0,0,0,4,6.14,8,0.348,2,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
"Fastball",3,"0","1",1,"3","1",1,0,0,0,0,3.26,51,0.264,19,-1,3,5,0,0,0,1,0,0,0,0,0,0,0,1,0,0
"Fastball",9,"0","1",2,"0","0",2,1,1,0,0,3.26,2,0.25,1,-1,3,5,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"Fastball",3,"0","1",1,"1","2",1,0,1,0,0,2.6,50,0.297,13,-1,8,10,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"CurveBall",12,"0","1",3,"3","2",0,1,0,0,0,5.67,21,0.25,9,1,2,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0
"Fastball",7,"0","1",3,"1","2",0,0,0,0,0,5.44,11,0.238,4,-1,2,3,0,0,0,0,0,1,0,0,0,1,0,0,0,0
"Fastball",1,"0","0",1,"0","1",0,0,0,0,0,2.42,13,0.248,2,-1,5,10,0,0,0,0,0,1,0,0,1,0,0,0,0,0
"Fastball",16,"0","0",5,"1","0",0,0,0,0,6,2.39,6,0.26,0,1,6,10,0,0,0,0,0,1,0,0,1,0,0,0,0,0
"Fastball",13,"0","0",5,"2","0",0,0,0,0,1,1.96,15,0.247,3,1,1,3,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"Fastball",16,"0","1",4,"0","0",1,0,0,0,-3,4.11,20,0.236,8,1,7,6,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"Fastball",2,"0","0",7,"0","0",1,0,0,0,-5,0,0,0,0,-1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"CurveBall",11,"0","1",4,"1","1",0,0,0,0,3,4.28,21,0.318,2,-1,4,5,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"CurveBall",5,"0","1",1,"0","0",2,1,1,0,0,4.55,5,0.302,3,-1,2,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"CurveBall",8,"0","1",2,"0","1",1,0,0,0,1,2.57,12,0.236,2,-1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
"Fastball",12,"0","1",4,"2","1",2,0,0,0,1,1.96,22,0.279,5,1,1,3,0,0,0,0,0,1,0,0,0,1,0,0,0,0
"Fastball",7,"0","1",3,"0","0",0,0,0,0,0,2.53,51,0.295,3,1,8,11,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"Fastball",2,"0","1",1,"1","0",1,0,0,0,0,5.44,31,0.292,7,-1,2,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0
"Fastball",18,"0","1",5,"0","1",1,0,0,0,1,9,1,0.143,0,-1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
"Fastball",7,"0","1",7,"1","1",2,1,0,0,6,4.35,96,0.286,37,-1,7,8,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"CurveBall",11,"0","1",4,"0","1",1,0,0,0,0,2.66,24,0.259,3,1,5,10,0,0,0,0,1,0,0,0,1,0,0,0,0,0
"Fastball",10,"0","0",3,"2","2",0,0,1,1,2,4.04,27,0.267,9,1,5,5,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"Fastball",8,"0","1",2,"2","0",0,1,1,0,0,4.55,0,0,0,-1,2,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"Fastball",1,"0","1",1,"3","2",0,0,0,0,0,2.6,22,0.26,3,-1,8,10,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"Fastball",11,"0","1",2,"3","1",0,1,0,0,-4,4.55,8,0.222,1,-1,2,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"Fastball",16,"0","0",4,"0","2",2,1,0,0,1,9,0,0.214,0,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"Fastball",7,"0","1",2,"2","0",1,0,0,0,-1,4.19,13,0.224,2,1,5,5,0,0,0,0,1,0,0,0,0,0,0,1,0,0
"Fastball",15,"0","1",4,"1","0",0,0,0,0,0,4.13,26,0.235,6,-1,7,6,0,0,0,0,1,0,0,0,1,0,0,0,0,0
"Fastball",19,"0","1",5,"1","0",2,0,0,0,-1,5.44,4,0.232,1,1,2,4,0,0,0,0,1,0,0,0,1,0,0,0,0,0
"Fastball",19,"0","0",5,"1","0",1,0,0,0,5,3.26,19,0.259,1,-1,3,5,0,0,0,0,0,1,0,0,1,0,0,0,0,0
"Fastball",1,"0","1",1,"2","2",0,0,0,0,0,2.16,9,0.333,2,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
"Fastball",9,"0","1",3,"0","1",1,0,0,0,0,3.57,2,0.143,0,-1,2,5,6,4,0,0,0,1,0,0,1,0,0,0,0,0
"Fastball",12,"0","1",4,"0","0",0,0,0,0,0,2.16,16,0.273,2,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"CurveBall",16,"0","1",4,"1","2",0,1,1,0,1,5.14,11,0.227,2,1,2,4,0,0,0,0,1,0,0,0,0,0,1,0,0,0
"Fastball",3,"0","1",1,"2","1",2,0,0,0,0,2.16,16,0.273,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"Fastball",24,"0","1",6,"0","0",1,0,1,1,0,3.05,26,0.289,6,1,3,5,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"Fastball",5,"0","1",2,"0","0",0,0,0,0,1,1.42,6,0.283,2,-1,2,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"Fastball",19,"0","0",7,"1","1",0,0,0,0,1,1.96,12,0.295,2,1,1,3,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"CurveBall",10,"0","0",2,"1","2",2,0,1,0,-3,2.6,23,0.253,3,-1,5,7,0,0,0,0,0,1,0,0,0,0,1,0,0,0
"Fastball",14,"0","1",4,"0","1",0,0,0,0,3,2.57,55,0.246,8,-1,7,10,0,0,0,0,0,1,0,0,1,0,0,0,0,0
"Fastball",4,"0","1",2,"0","1",0,0,0,0,0,2.66,42,0.215,15,1,5,10,0,0,0,0,0,1,0,0,1,0,0,0,0,0
"CurveBall",12,"0","0",3,"1","1",1,0,1,0,-2,2.57,30,0.276,3,-1,7,10,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"Fastball",13,"0","1",3,"0","0",2,1,0,1,1,5.51,3,0.264,1,-1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
