pitch_type,bat_order,pitch_rl,bat_rl,inning,balls,strikes,out,on_1b,on_2b,on_3b,score_diff,era,rbi,avg,hr,pitcher_at_home,pitcher_wins,pitcher_losses,batter_wins,batter_losses,prev_pitch_type0,prev_pitch_typeChangeUp,prev_pitch_typeFastball,prev_pitch_typeKnuckleBall,prev_pitch_typeSlider.Cutter,prevprev_pitch_type0,prevprev_pitch_typeChangeUp,prevprev_pitch_typeFastball,prevprev_pitch_typeKnuckleBall,prevprev_pitch_typeSlider.Cutter
Slider/Cutter,2,1,1,3,0,0,2,1,1,0,1,4.82,16,0.271,1,-1,5,4,0,0,1,0,0,0,0,1,0,0,0,0
ChangeUp,3,1,1,1,1,1,0,1,0,0,-1,3.34,20,0.308,4,-1,4,2,0,0,0,1,0,0,0,0,0,1,0,0
Fastball,6,1,1,7,3,2,1,0,0,0,3,3.97,5,0.2,1,-1,3,2,0,0,0,0,1,0,0,0,0,1,0,0
KnuckleBall,9,1,1,3,3,2,0,0,0,1,-2,3.73,6,0.289,1,1,9,5,0,0,0,0,1,0,0,0,0,1,0,0
Slider/Cutter,1,1,0,1,1,0,0,0,0,0,0,3.68,8,0.268,3,-1,3,1,0,0,0,0,0,0,1,1,0,0,0,0
KnuckleBall,9,1,1,4,1,2,1,0,0,0,-4,4.18,28,0.18,8,1,7,4,0,0,0,0,1,0,0,0,0,0,1,0
Fastball,8,1,0,2,0,0,1,1,1,0,0,5.2,14,0.218,2,1,5,2,0,0,1,0,0,0,0,1,0,0,0,0
Fastball,6,1,0,6,0,0,1,1,1,0,-1,4.11,11,0.306,0,1,7,4,0,0,1,0,0,0,0,1,0,0,0,0
Fastball,6,1,1,2,0,2,1,0,0,0,1,0,0,0,0,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
ChangeUp,3,1,1,2,2,0,0,1,0,0,-4,1.71,13,0.262,6,-1,2,1,0,0,0,0,1,0,0,0,0,1,0,0
Fastball,5,1,1,7,1,1,1,1,0,0,4,3.68,7,0.3,2,-1,9,5,0,0,0,0,0,1,0,0,0,1,0,0
Fastball,3,1,1,3,0,0,0,1,0,0,-1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
Slider/Cutter,5,1,1,3,3,2,1,0,1,0,0,4.97,22,0.248,7,-1,4,2,0,0,0,0,0,1,0,0,0,0,0,1
Fastball,7,1,0,5,2,1,0,0,0,0,2,3.97,17,0.161,4,-1,3,2,0,0,0,0,1,0,0,0,0,0,1,0
Fastball,6,1,1,2,0,0,0,1,0,0,1,3.97,16,0.238,1,1,7,5,0,0,1,0,0,0,0,1,0,0,0,0
ChangeUp,5,1,0,4,0,0,1,0,0,0,1,3.97,67,0.275,16,1,7,5,0,0,1,0,0,0,0,1,0,0,0,0
KnuckleBall,8,1,0,2,0,0,0,1,1,0,1,0.84,7,0.227,0,-1,1,1,0,0,1,0,0,0,0,1,0,0,0,0
Slider/Cutter,8,1,1,2,0,0,1,0,1,0,-1,4.91,6,0.277,2,1,5,3,0,0,1,0,0,0,0,1,0,0,0,0
ChangeUp,2,1,1,3,2,1,0,0,0,0,-2,3.29,43,0.239,12,1,12,5,0,0,0,0,0,1,0,0,0,0,1,0
Slider/Cutter,9,1,0,8,1,2,0,1,0,0,4,3.97,4,0.286,0,-1,3,2,0,0,0,0,1,0,0,0,0,1,0,0
Fastball,9,1,0,2,2,1,0,0,0,0,-4,4.63,11,0.274,1,-1,5,2,0,0,0,0,0,1,0,0,0,1,0,0
KnuckleBall,8,1,0,7,1,1,0,0,0,0,-1,4.11,20,0.215,6,1,7,4,0,0,0,0,0,1,0,0,0,1,0,0
Slider/Cutter,7,1,0,5,0,0,0,0,0,0,1,3.68,8,0.214,2,-1,3,1,0,0,1,0,0,0,0,1,0,0,0,0
KnuckleBall,4,1,0,7,0,1,0,1,0,0,4,3.68,49,0.227,19,-1,9,5,0,0,0,0,1,0,0,1,0,0,0,0
Fastball,9,1,0,2,2,0,0,0,0,0,-2,1.71,0,0.14,0,-1,2,1,0,0,0,1,0,0,0,0,1,0,0,0
Slider/Cutter,1,1,0,1,0,0,0,0,0,0,0,3.55,41,0.279,9,1,10,5,0,0,1,0,0,0,0,1,0,0,0,0
Fastball,2,1,1,3,3,1,0,0,0,0,0,3.41,61,0.24,20,1,11,5,0,0,0,0,1,0,0,0,0,0,1,0
Fastball,5,1,1,1,3,2,1,1,1,1,0,3.38,7,0.222,3,1,3,1,0,0,0,1,0,0,0,0,1,0,0,0
Fastball,3,1,0,6,0,0,0,0,0,0,1,4.82,31,0.279,4,-1,5,4,0,0,1,0,0,0,0,1,0,0,0,0
Fastball,3,1,0,4,2,1,2,1,0,0,-1,3.8,14,0.214,4,1,3,1,0,0,0,0,1,0,0,0,0,1,0,0
Fastball,4,1,0,3,1,1,0,0,0,0,0,3.26,40,0.32,6,-1,13,5,0,0,0,0,1,0,0,0,0,0,1,0
Fastball,5,1,1,2,0,0,0,0,1,0,0,3.78,47,0.254,15,1,8,5,0,0,1,0,0,0,0,1,0,0,0,0
Fastball,7,1,1,6,0,2,0,1,1,0,1,4.03,33,0.25,5,-1,7,5,0,0,0,0,1,0,0,0,0,1,0,0
ChangeUp,5,1,1,1,2,1,1,1,1,1,0,3.38,7,0.222,3,1,3,1,0,0,0,0,1,0,0,0,0,1,0,0
ChangeUp,2,1,1,5,0,0,2,1,0,0,1,4.82,16,0.271,1,-1,5,4,0,0,1,0,0,0,0,1,0,0,0,0
KnuckleBall,6,1,1,2,0,1,0,1,0,0,1,3.97,16,0.238,1,1,7,5,0,0,0,0,1,0,0,1,0,0,0,0
Fastball,4,1,0,5,1,2,0,1,0,0,1,3.41,24,0.31,4,1,11,5,0,0,0,0,1,0,0,0,0,0,1,0
Slider/Cutter,6,1,0,2,0,0,0,1,1,0,1,4.97,14,0.178,4,-1,4,2,0,0,1,0,0,0,0,1,0,0,0,0
KnuckleBall,1,1,1,5,0,0,0,1,0,0,3,3.4,11,0.288,4,-1,11,5,0,0,1,0,0,0,0,1,0,0,0,0
Slider/Cutter,9,1,0,5,0,1,0,0,0,0,1,4.82,10,0.307,0,-1,5,4,0,0,0,0,1,0,0,1,0,0,0,0
Fastball,5,1,1,5,0,2,1,0,1,0,-3,3.38,7,0.222,3,1,3,1,0,0,0,0,1,0,0,0,0,1,0,0
Fastball,5,1,0,5,0,0,2,0,0,0,1,3.92,51,0.281,6,1,7,5,0,0,1,0,0,0,0,1,0,0,0,0
Fastball,2,1,0,1,3,1,1,0,0,0,0,3.97,37,0.258,6,1,7,5,0,0,0,0,1,0,0,0,0,1,0,0
Fastball,5,1,1,5,1,2,1,0,0,0,-3,4.18,34,0.303,3,1,7,4,0,0,0,0,0,0,1,0,0,1,0,0
ChangeUp,9,1,0,4,0,0,0,0,0,0,-1,3.8,13,0.232,5,1,3,1,0,0,1,0,0,0,0,1,0,0,0,0
Fastball,7,1,0,4,0,0,2,1,0,1,1,4.82,16,0.225,4,-1,5,4,0,0,1,0,0,0,0,1,0,0,0,0
Fastball,5,1,1,3,2,1,1,0,1,0,-3,4.18,34,0.303,3,1,7,4,0,0,0,0,1,0,0,0,1,0,0,0
Slider/Cutter,3,1,1,1,0,0,0,1,0,0,0,3.92,66,0.273,20,1,7,5,0,0,1,0,0,0,0,1,0,0,0,0
ChangeUp,5,1,1,3,0,0,1,1,1,0,-1,5.2,23,0.265,6,1,5,2,0,0,1,0,0,0,0,1,0,0,0,0
Fastball,2,1,1,4,2,1,2,0,1,0,-1,4.53,20,0.308,7,-1,4,2,0,0,0,0,1,0,0,0,0,0,1,0
ChangeUp,2,1,1,5,1,0,1,0,0,0,2,4.97,29,0.261,10,-1,4,2,0,0,0,0,0,0,1,1,0,0,0,0
ChangeUp,3,1,1,1,1,0,0,1,0,0,-1,3.34,20,0.308,4,-1,4,2,0,0,0,0,1,0,0,1,0,0,0,0
Fastball,1,1,0,1,0,0,0,0,0,0,0,4.91,18,0.266,4,1,5,3,0,0,1,0,0,0,0,1,0,0,0,0
Fastball,9,1,1,6,0,2,0,0,0,0,3,3.68,36,0.222,7,-1,9,5,0,0,0,1,0,0,0,0,0,1,0,0
Slider/Cutter,5,1,0,4,0,0,1,1,0,0,-2,3.73,45,0.246,14,1,9,5,0,0,1,0,0,0,0,1,0,0,0,0
Fastball,5,1,1,2,3,1,0,0,0,0,0,4.11,65,0.238,20,-1,7,5,0,0,0,0,0,0,1,0,1,0,0,0
Fastball,0,1,0,3,3,2,2,0,0,0,1,0,0,0,0,-1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
KnuckleBall,8,1,0,7,2,2,0,0,0,0,2,4.97,7,0.149,2,-1,4,2,0,0,0,0,0,0,1,0,1,0,0,0
ChangeUp,3,1,1,3,0,0,2,0,1,0,-1,4.11,56,0.246,14,-1,7,5,0,0,1,0,0,0,0,1,0,0,0,0
Slider/Cutter,2,1,1,1,0,2,0,1,0,0,0,4.63,14,0.253,2,-1,5,2,0,0,0,0,0,0,1,0,0,1,0,0
Fastball,5,1,1,3,3,2,1,0,1,0,-3,4.18,34,0.303,3,1,7,4,0,0,0,0,0,1,0,0,0,1,0,0
Fastball,1,1,0,1,0,1,0,0,0,0,0,2.58,6,0.232,0,1,5,1,0,0,0,0,1,0,0,1,0,0,0,0
ChangeUp,2,1,0,1,0,1,1,0,0,0,0,1.35,1,0.385,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0
KnuckleBall,3,1,0,6,1,0,0,0,0,0,-1,4.11,41,0.283,6,1,7,4,0,0,0,0,0,1,0,1,0,0,0,0
KnuckleBall,4,1,0,6,0,0,2,0,0,0,3,3.97,16,0.261,1,-1,3,2,0,0,1,0,0,0,0,1,0,0,0,0
Fastball,3,1,1,5,0,0,0,0,0,0,-1,5.2,21,0.271,3,1,5,2,0,0,1,0,0,0,0,1,0,0,0,0
Slider/Cutter,4,1,0,2,0,2,0,0,0,0,2,3.41,31,0.234,10,-1,12,2,0,0,0,0,0,0,1,0,0,0,1,0
Fastball,1,1,0,5,1,2,1,1,0,0,1,4.82,28,0.287,6,-1,5,4,0,0,0,0,1,0,0,0,0,1,0,0
Fastball,2,1,1,1,0,0,0,1,0,0,1,3.26,103,0.29,35,-1,13,5,0,0,1,0,0,0,0,1,0,0,0,0
Fastball,7,1,0,5,2,1,2,0,0,1,-2,3.26,15,0.255,0,-1,13,5,0,0,0,0,1,0,0,0,1,0,0,0
KnuckleBall,7,1,0,7,1,1,2,0,0,0,3,3.97,17,0.161,4,-1,3,2,0,0,0,0,1,0,0,0,1,0,0,0
Slider/Cutter,1,1,1,8,2,1,1,0,0,0,1,1.8,3,0.368,1,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
Fastball,4,1,0,6,0,2,2,1,0,0,0,1.8,1,0.176,1,-1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
Fastball,8,1,1,3,2,0,0,0,0,0,0,1.35,3,0.108,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0
KnuckleBall,2,1,1,3,0,0,0,0,0,0,0,4.03,76,0.309,24,-1,7,5,0,0,1,0,0,0,0,1,0,0,0,0
Fastball,8,1,0,2,0,0,1,0,0,1,1,5.05,28,0.226,10,1,10,11,0,0,1,0,0,0,0,1,0,0,0,0
Fastball,1,1,0,1,0,2,0,0,0,0,1,3.26,49,0.285,9,-1,13,5,0,0,0,0,1,0,0,0,0,1,0,0
ChangeUp,3,1,1,1,2,1,0,0,1,0,-1,4.53,21,0.331,2,-1,4,2,0,0,0,0,1,0,0,0,0,1,0,0
Fastball,6,1,1,1,2,0,1,1,0,0,-3,3.8,8,0.227,2,1,3,1,0,0,0,0,0,0,1,0,0,0,1,0
Slider/Cutter,1,1,0,1,3,1,0,0,0,0,0,5.21,17,0.283,3,-1,9,11,0,0,0,0,0,0,1,0,1,0,0,0
Slider/Cutter,5,1,1,4,1,2,2,1,0,0,-1,1.8,0,0.438,0,-1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
Slider/Cutter,4,1,0,6,3,2,1,0,0,0,0,2.61,31,0.238,8,-1,6,1,0,0,0,0,1,0,0,0,0,1,0,0
Fastball,7,1,1,2,0,0,0,1,0,1,-1,3.36,36,0.222,11,1,12,5,0,0,1,0,0,0,0,1,0,0,0,0
ChangeUp,5,1,0,5,0,1,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
Fastball,4,1,0,9,3,2,0,0,0,0,2,1.8,1,0.176,1,-1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
Fastball,8,1,1,6,0,1,0,0,0,0,3,1.71,15,0.135,4,-1,2,1,0,0,0,1,0,0,0,1,0,0,0,0
Slider/Cutter,4,1,0,2,0,1,0,0,0,0,2,3.41,31,0.234,10,-1,12,2,0,0,0,0,0,1,0,1,0,0,0,0
Fastball,9,1,1,5,3,2,0,0,0,0,3,3.4,15,0.229,0,-1,11,5,0,0,0,0,1,0,0,0,0,1,0,0
Fastball,3,1,1,1,2,2,2,0,0,0,0,3.36,70,0.277,23,1,11,5,0,0,0,0,0,0,1,0,0,0,0,1
Fastball,3,1,1,1,1,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
Slider/Cutter,5,1,0,2,0,0,0,0,0,0,1,0.84,2,0.267,0,-1,1,1,0,0,1,0,0,0,0,1,0,0,0,0
KnuckleBall,6,1,1,6,1,2,1,0,0,0,4,3.36,0,0,0,1,11,5,0,0,0,0,1,0,0,0,0,0,0,1
Slider/Cutter,5,1,0,2,2,2,0,0,0,0,1,3.97,67,0.275,16,1,7,5,0,0,0,0,0,1,0,0,0,1,0,0
Slider/Cutter,5,1,1,5,0,0,0,0,1,0,-4,4.58,53,0.281,15,1,9,9,0,0,1,0,0,0,0,1,0,0,0,0
Fastball,5,1,0,1,2,2,0,0,0,0,-3,3.8,9,0.169,2,1,3,1,0,0,0,0,1,0,0,0,0,1,0,0
KnuckleBall,8,1,1,2,1,1,2,1,0,0,0,3.97,17,0.285,2,-1,3,2,0,0,0,0,1,0,0,0,0,1,0,0
Fastball,8,1,1,4,3,1,0,0,0,0,-3,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
Fastball,8,1,1,2,2,0,0,0,0,0,-2,3.29,19,0.188,2,1,12,5,0,0,0,0,1,0,0,0,0,0,0,1
Fastball,1,1,0,2,1,0,1,1,0,0,-1,4.03,26,0.288,11,-1,7,5,0,0,0,0,1,0,0,1,0,0,0,0
Fastball,2,1,1,5,3,1,0,1,0,0,0,4.03,76,0.309,24,-1,7,5,0,0,0,0,0,1,0,0,0,1,0,0
Slider/Cutter,4,1,1,7,1,0,0,0,0,0,3,0,0,0,0,-1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
KnuckleBall,0,1,1,7,0,2,0,0,0,0,12,3.78,11,0.231,0,1,8,5,0,0,0,0,1,0,0,0,0,0,0,1
ChangeUp,0,1,0,3,1,1,2,0,0,0,1,0,0,0,0,-1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
Fastball,1,1,0,3,0,1,2,0,0,0,4,3.78,42,0.284,6,1,8,5,0,0,0,0,1,0,0,1,0,0,0,0
Slider/Cutter,4,1,1,1,0,0,2,1,0,0,1,0.84,9,0.304,3,-1,1,1,0,0,1,0,0,0,0,1,0,0,0,0
KnuckleBall,6,1,1,1,1,1,1,1,1,0,-2,3.29,0,0.25,0,1,12,5,0,0,0,0,0,1,0,0,0,1,0,0
KnuckleBall,2,1,1,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
KnuckleBall,5,1,0,5,0,1,2,0,0,0,1,3.92,51,0.281,6,1,7,5,0,0,0,0,1,0,0,1,0,0,0,0
Fastball,1,1,0,4,0,0,2,1,0,1,3,0.84,5,0.273,2,-1,1,1,0,0,1,0,0,0,0,1,0,0,0,0
Slider/Cutter,3,1,0,1,0,0,2,0,0,0,1,4.97,16,0.255,3,-1,4,2,0,0,1,0,0,0,0,1,0,0,0,0
Fastball,3,1,0,4,3,1,1,0,0,0,0,7.58,8,0.212,0,1,2,2,0,0,0,0,0,0,1,0,0,0,0,1
Fastball,3,1,1,5,0,1,1,0,1,0,-3,4.91,46,0.311,15,1,5,3,0,0,0,1,0,0,0,1,0,0,0,0
Fastball,1,1,0,3,0,1,0,0,0,0,-2,3.73,50,0.278,15,1,9,5,0,0,0,1,0,0,0,1,0,0,0,0
ChangeUp,2,1,0,3,1,0,1,1,0,0,-1,4.11,28,0.274,7,-1,7,5,0,0,0,0,1,0,0,1,0,0,0,0
Fastball,5,1,0,3,0,1,2,1,0,1,4,3.36,0,0.212,0,1,11,5,0,0,0,0,1,0,0,1,0,0,0,0
ChangeUp,6,1,0,2,1,1,0,1,0,0,1,1.71,12,0.266,0,-1,2,1,0,0,0,0,0,1,0,0,0,1,0,0
ChangeUp,5,1,1,2,0,2,0,0,0,0,0,3.97,14,0.232,1,-1,3,2,0,0,0,0,0,0,1,0,0,1,0,0
Fastball,9,1,0,7,2,2,1,1,0,0,2,4.97,3,0.3,1,-1,4,2,0,0,0,0,0,1,0,0,0,0,1,0
Fastball,5,1,1,6,1,1,2,0,0,0,0,4.21,25,0.273,3,-1,7,4,0,0,0,0,1,0,0,0,0,0,1,0
Fastball,3,1,1,4,0,1,1,0,0,0,-1,1.8,3,0.375,1,-1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
Fastball,3,1,1,5,0,2,1,0,1,0,-3,4.91,46,0.311,15,1,5,3,0,0,0,0,1,0,0,0,1,0,0,0
Fastball,9,1,1,5,0,0,2,1,0,0,2,4.21,1,0.094,0,-1,7,4,7,6,1,0,0,0,0,1,0,0,0,0
ChangeUp,3,1,1,5,0,0,1,0,1,0,-3,4.91,46,0.311,15,1,5,3,0,0,1,0,0,0,0,1,0,0,0,0
Fastball,5,1,0,2,1,1,0,1,0,0,6,3.36,0,0.212,0,1,11,5,0,0,0,0,1,0,0,0,0,1,0,0
Fastball,9,1,0,5,0,1,1,0,0,0,-2,1.35,0,0.053,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0
Slider/Cutter,4,1,0,3,0,0,1,1,0,0,0,4.97,25,0.229,6,-1,4,2,0,0,1,0,0,0,0,1,0,0,0,0
Fastball,3,1,1,5,2,0,0,0,1,0,4,0.84,1,0.231,0,-1,1,1,0,0,0,0,0,0,1,0,0,0,0,1
KnuckleBall,4,1,0,6,1,0,2,0,0,1,8,3.55,60,0.286,7,1,10,5,0,0,0,0,1,0,0,1,0,0,0,0
Fastball,9,1,0,8,1,0,0,0,0,0,1,1.8,0,0.25,0,-1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
Fastball,6,1,1,7,1,1,1,0,0,0,8,3.55,20,0.243,5,1,10,5,0,0,0,0,0,1,0,0,0,1,0,0
Fastball,4,1,0,1,0,1,2,1,0,0,0,4.11,66,0.268,21,-1,7,5,0,0,0,0,1,0,0,1,0,0,0,0
Fastball,3,1,1,1,0,2,1,1,0,0,0,4.21,44,0.28,8,-1,7,4,0,0,0,0,1,0,0,0,0,1,0,0
Fastball,4,1,0,1,0,0,2,1,0,0,0,4.11,66,0.268,21,-1,7,5,0,0,1,0,0,0,0,1,0,0,0,0
KnuckleBall,6,1,1,2,0,2,1,0,0,0,1,0,0,0,0,-1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
Fastball,5,1,0,1,1,2,0,0,0,0,-3,3.8,9,0.169,2,1,3,1,0,0,0,0,1,0,0,0,0,1,0,0
Fastball,7,1,1,3,0,1,0,0,0,0,0,3.55,31,0.253,4,1,10,5,0,0,0,0,0,1,0,1,0,0,0,0
KnuckleBall,4,1,1,6,1,1,1,0,0,0,-1,3.36,57,0.278,11,1,12,5,0,0,0,0,1,0,0,0,0,0,0,1
ChangeUp,9,1,0,4,2,0,0,1,0,0,-3,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
Fastball,5,1,0,2,0,1,1,0,0,0,1,0,0,0,0,-1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
KnuckleBall,3,1,0,1,0,1,2,1,0,0,1,0,0,0,0,-1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
ChangeUp,7,1,0,5,0,0,1,0,0,0,8,3.78,33,0.26,4,1,8,5,0,0,1,0,0,0,0,1,0,0,0,0
Fastball,5,1,0,4,2,1,0,0,0,0,4,0.84,2,0.267,0,-1,1,1,0,0,0,0,0,1,0,0,0,1,0,0
Fastball,2,1,0,5,1,2,0,0,0,0,-2,3.38,9,0.179,2,1,3,1,0,0,0,0,0,1,0,0,0,0,1,0
Slider/Cutter,9,1,1,3,1,2,0,0,0,1,-2,3.73,6,0.289,1,1,9,5,0,0,0,0,1,0,0,0,0,0,1,0
KnuckleBall,1,1,1,3,1,1,0,1,0,0,6,3.36,0,1,0,1,11,5,0,0,0,0,0,0,1,0,0,1,0,0
KnuckleBall,9,1,1,3,1,2,0,0,0,0,0,4.21,1,0.094,0,-1,7,4,7,6,0,0,1,0,0,0,0,1,0,0
KnuckleBall,9,1,0,5,0,2,0,0,0,0,1,4.82,10,0.307,0,-1,5,4,0,0,0,0,0,0,1,0,0,1,0,0
ChangeUp,4,1,1,1,1,1,2,0,1,0,1,1.71,8,0.228,1,-1,2,1,0,0,0,0,0,0,1,0,0,0,1,0
Fastball,2,1,1,1,1,0,0,0,0,0,0,4.03,76,0.309,24,-1,7,5,0,0,0,0,1,0,0,1,0,0,0,0
ChangeUp,2,1,1,5,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
Fastball,4,1,1,4,1,1,0,0,0,0,-1,3.36,57,0.278,11,1,12,5,0,0,0,1,0,0,0,0,0,1,0,0
KnuckleBall,1,1,0,3,1,2,1,0,0,0,0,4.11,31,0.291,7,-1,7,5,0,0,0,0,1,0,0,0,0,1,0,0
ChangeUp,5,1,1,4,0,0,1,0,0,0,-1,4.11,65,0.238,20,-1,7,5,0,0,1,0,0,0,0,1,0,0,0,0
Slider/Cutter,3,1,0,1,0,0,0,0,1,1,-2,4.63,21,0.256,2,-1,5,2,0,0,1,0,0,0,0,1,0,0,0,0
Slider/Cutter,3,1,1,5,0,2,0,0,0,0,-3,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
Slider/Cutter,5,1,0,6,0,0,2,1,0,0,-1,3.36,65,0.236,19,1,12,5,0,0,1,0,0,0,0,1,0,0,0,0
KnuckleBall,7,1,1,2,1,1,2,1,0,0,2,3.4,18,0.184,2,-1,11,5,0,0,0,0,0,1,0,0,0,0,0,1
Fastball,1,1,0,1,1,1,0,0,0,0,1,0.84,5,0.273,2,-1,1,1,0,0,0,0,0,1,0,0,0,1,0,0
KnuckleBall,1,1,0,1,1,2,0,0,0,0,0,4.03,26,0.288,11,-1,7,5,0,0,0,0,1,0,0,0,0,1,0,0
Fastball,7,1,1,2,0,0,0,0,0,0,-1,4.18,9,0.302,0,1,7,4,0,0,1,0,0,0,0,1,0,0,0,0
Fastball,7,1,1,3,2,1,2,1,1,0,-2,3.38,3,0.241,1,1,3,1,0,0,0,0,1,0,0,0,0,1,0,0
Fastball,5,1,1,3,2,2,1,1,1,0,-1,5.2,23,0.265,6,1,5,2,0,0,0,1,0,0,0,0,0,1,0,0
Fastball,3,1,1,3,2,2,0,0,0,0,0,3.92,66,0.273,20,1,7,5,0,0,0,0,1,0,0,0,0,0,1,0
Fastball,5,1,1,7,1,1,0,0,0,0,0,1.8,0,0.438,0,-1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
ChangeUp,7,1,1,2,1,0,0,0,0,0,-1,4.53,16,0.227,6,-1,4,2,0,0,0,0,0,0,1,1,0,0,0,0
Fastball,5,1,1,2,0,0,0,0,0,0,0,4.11,65,0.238,20,-1,7,5,0,0,1,0,0,0,0,1,0,0,0,0
Fastball,3,1,1,4,1,0,0,0,0,0,5,3.78,58,0.264,12,1,8,5,0,0,0,0,1,0,0,1,0,0,0,0
KnuckleBall,3,1,0,4,0,2,0,0,0,0,1,4.82,31,0.279,4,-1,5,4,0,0,0,0,1,0,0,0,1,0,0,0
Fastball,2,1,0,1,0,1,1,0,0,0,0,3.36,12,0.25,1,1,11,5,0,0,0,0,1,0,0,1,0,0,0,0
Fastball,4,1,0,3,2,2,1,1,0,0,0,5.2,38,0.254,14,1,5,2,0,0,0,0,1,0,0,0,1,0,0,0
KnuckleBall,2,1,0,5,0,1,0,0,0,0,-2,3.38,9,0.179,2,1,3,1,0,0,0,0,1,0,0,1,0,0,0,0
ChangeUp,2,1,0,6,1,0,0,0,0,0,3,3.97,18,0.302,1,-1,3,2,0,0,0,0,1,0,0,1,0,0,0,0
Fastball,1,1,1,1,2,1,0,0,0,0,0,3.8,14,0.276,1,1,3,1,0,0,0,0,1,0,0,0,0,0,0,1
Slider/Cutter,1,1,1,5,1,0,0,0,0,0,2,4.97,17,0.324,2,-1,4,2,0,0,0,0,0,1,0,1,0,0,0,0
KnuckleBall,7,1,1,5,1,1,1,0,0,0,0,3.68,40,0.24,9,-1,9,5,0,0,0,0,1,0,0,0,0,1,0,0
Fastball,7,1,1,7,0,1,1,0,0,0,0,1.8,1,0.4,0,-1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
Fastball,4,1,0,4,1,0,0,0,0,0,1,3.97,23,0.222,1,1,7,5,0,0,0,0,0,1,0,1,0,0,0,0
Slider/Cutter,2,1,0,8,1,0,2,1,0,0,-2,1.35,1,0.385,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0
KnuckleBall,4,1,0,4,1,2,0,0,0,0,1,3.97,23,0.222,1,1,7,5,0,0,0,0,1,0,0,0,0,1,0,0
KnuckleBall,1,1,0,5,0,0,2,0,0,0,-2,1.35,5,0.333,4,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0
Slider/Cutter,9,1,1,2,0,1,0,0,0,0,-2,3.38,0,0.267,0,1,3,1,0,0,0,0,1,0,0,1,0,0,0,0
KnuckleBall,7,1,1,5,0,0,1,1,0,0,3,0,0,0,0,-1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
Fastball,2,1,0,1,3,1,1,0,0,0,0,3.55,48,0.275,8,1,10,5,0,0,0,0,1,0,0,0,0,1,0,0
Fastball,8,1,1,5,0,1,2,0,1,0,3,0,0,0,0,-1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
Slider/Cutter,1,1,1,1,0,0,0,0,0,0,2,3.4,11,0.288,4,-1,11,5,0,0,1,0,0,0,0,1,0,0,0,0
KnuckleBall,8,1,0,2,0,1,0,1,1,1,0,4.97,7,0.149,2,-1,4,2,0,0,0,0,0,0,1,1,0,0,0,0
Fastball,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
Fastball,1,1,0,4,0,1,2,0,0,1,-1,3.92,30,0.29,11,1,7,5,0,0,0,0,1,0,0,1,0,0,0,0
Fastball,6,1,0,2,0,0,0,0,0,0,-1,6.23,9,0.195,0,-1,2,3,0,0,1,0,0,0,0,1,0,0,0,0
Fastball,4,1,0,4,1,2,0,0,0,0,1,3.97,23,0.222,1,1,7,5,0,0,0,0,1,0,0,0,0,1,0,0
ChangeUp,4,1,0,1,3,1,2,0,0,0,0,3.68,49,0.227,19,-1,9,5,0,0,0,0,1,0,0,0,0,1,0,0
Fastball,6,1,1,1,2,2,1,1,1,0,-2,3.29,0,0.25,0,1,12,5,0,0,0,0,1,0,0,0,0,1,0,0
Fastball,6,1,0,2,0,2,1,0,1,0,0,3.78,12,0.225,2,1,8,5,0,0,0,0,0,0,1,0,0,1,0,0
