"pitch_type","batter_num","pitch_rl","bat_rl","inning","balls","strikes","out","on_1b","on_2b","on_3b","score_diff","era","rbi","avg","hr","pitcher_at_home","pitcher_wins","pitcher_losses","batter_wins","batter_losses","prev_pitch_type0","prev_pitch_typeChangeUp","prev_pitch_typeCurveBall","prev_pitch_typeFastball","prev_pitch_typeSlider.Cutter","prevprev_pitch_type0","prevprev_pitch_typeChangeUp","prevprev_pitch_typeCurveBall","prevprev_pitch_typeFastball","prevprev_pitch_typeSlider.Cutter"
"Fastball",15,"1","0",4,"0","0",2,0,0,0,4,2.6,6,0.234,0,1,1,2,0,0,1,0,0,0,0,1,0,0,0,0
"Fastball",9,"1","1",3,"2","1",1,0,0,0,-1,2.7,3,0.108,0,1,5,5,8,6,0,0,0,1,0,0,0,0,1,0
"Fastball",12,"1","0",3,"1","2",0,0,0,0,0,2.56,68,0.293,22,-1,9,4,0,0,0,0,0,1,0,0,0,0,0,1
"Fastball",5,"1","1",1,"3","2",2,1,1,1,1,3.07,22,0.302,8,-1,7,6,0,0,0,0,0,1,0,0,0,1,0,0
"Fastball",15,"1","0",5,"1","2",0,0,1,0,2,0,1,0.25,0,-1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
"Fastball",15,"1","0",4,"1","0",2,0,0,0,-1,3.18,17,0.22,7,-1,1,1,0,0,0,1,0,0,0,1,0,0,0,0
"Fastball",18,"1","1",4,"0","0",1,1,1,0,-1,3.17,1,0.069,0,-1,7,6,4,9,1,0,0,0,0,1,0,0,0,0
"Fastball",24,"1","1",7,"2","1",0,0,0,0,2,3.19,25,0.296,5,1,8,6,0,0,0,1,0,0,0,0,0,0,1,0
"Fastball",19,"1","0",5,"2","1",1,0,0,0,0,0,7,0.271,2,-1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
"Fastball",17,"1","0",5,"0","2",2,0,0,0,2,2.53,14,0.214,3,1,3,2,0,0,0,0,0,1,0,0,0,0,0,1
"Fastball",8,"1","1",2,"0","1",1,0,1,0,-2,3.18,5,0.238,0,-1,1,1,0,0,0,0,0,1,0,1,0,0,0,0
"Fastball",19,"1","0",5,"2","2",2,1,0,0,5,2.6,15,0.264,0,1,1,2,0,0,0,0,1,0,0,0,0,0,1,0
"Fastball",7,"1","1",3,"2","1",0,0,0,0,2,2.97,18,0.215,5,1,4,5,0,0,0,1,0,0,0,0,0,0,1,0
"Fastball",11,"1","0",3,"1","1",1,0,0,0,-1,3.18,14,0.267,2,-1,1,1,0,0,0,0,1,0,0,0,0,1,0,0
"Fastball",11,"1","0",3,"0","1",1,1,0,0,4,3.39,76,0.316,29,-1,8,7,0,0,0,1,0,0,0,1,0,0,0,0
"Fastball",16,"1","0",5,"1","1",1,1,0,0,1,3.19,23,0.276,2,1,8,6,0,0,0,0,0,1,0,0,1,0,0,0
"Fastball",1,"1","0",1,"2","2",0,0,0,0,0,0.69,3,0.293,0,-1,1,0,0,0,0,0,0,1,0,0,1,0,0,0
"Fastball",13,"1","0",4,"0","1",1,0,0,0,1,3.31,44,0.295,7,-1,8,6,0,0,0,1,0,0,0,1,0,0,0,0
"Fastball",22,"1","0",6,"2","2",1,1,1,0,0,3.59,48,0.293,13,-1,3,4,0,0,0,0,0,1,0,0,0,1,0,0
"Fastball",6,"1","1",2,"2","2",0,1,0,0,1,1.82,21,0.239,7,-1,2,2,0,0,0,0,0,1,0,0,0,1,0,0
"Fastball",21,"1","1",5,"1","0",2,0,1,0,2,3.07,63,0.28,22,-1,7,6,0,0,0,1,0,0,0,1,0,0,0,0
"Fastball",9,"1","0",3,"0","0",0,0,0,0,-1,3.59,2,0.167,0,-1,3,4,5,6,1,0,0,0,0,1,0,0,0,0
"Fastball",23,"1","0",6,"0","1",0,0,0,0,1,0,0,0,0,-1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
"Fastball",7,"1","1",2,"0","0",0,0,0,1,1,3.76,27,0.268,3,-1,2,4,0,0,1,0,0,0,0,1,0,0,0,0
"Fastball",2,"1","0",1,"2","2",1,0,0,0,0,2.97,33,0.247,5,1,4,5,0,0,0,0,1,0,0,0,0,0,1,0
"Fastball",21,"1","1",6,"1","0",2,0,0,0,4,3.39,68,0.294,12,-1,8,7,0,0,0,0,0,0,1,1,0,0,0,0
"Fastball",6,"1","0",2,"1","0",1,0,0,0,-1,3.59,28,0.27,10,-1,3,4,0,0,0,0,0,1,0,1,0,0,0,0
"Fastball",2,"1","1",1,"0","0",0,0,0,0,1,1.82,32,0.283,4,-1,2,2,0,0,1,0,0,0,0,1,0,0,0,0
"Fastball",10,"1","0",3,"1","2",1,0,1,1,1,3.11,37,0.28,9,-1,4,4,0,0,0,0,0,1,0,0,0,0,1,0
"Fastball",24,"1","1",7,"0","0",0,0,0,0,3,3.38,21,0.225,7,1,3,4,0,0,1,0,0,0,0,1,0,0,0,0
"Fastball",21,"1","0",6,"0","0",0,1,0,0,3,2.7,68,0.332,29,1,5,5,0,0,1,0,0,0,0,1,0,0,0,0
"Fastball",7,"1","0",1,"3","0",1,1,1,0,1,2.66,7,0.147,0,-1,6,5,0,0,0,1,0,0,0,0,1,0,0,0
"Fastball",21,"1","1",6,"1","2",0,1,0,0,0,3.59,37,0.314,11,-1,3,4,0,0,0,0,0,1,0,0,0,0,1,0
"Fastball",1,"1","0",1,"0","2",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
"Fastball",8,"1","0",3,"0","0",0,0,1,0,0,3.34,20,0.203,3,1,9,7,0,0,1,0,0,0,0,1,0,0,0,0
"Fastball",16,"1","0",5,"0","2",1,0,0,0,4,2.7,11,0.202,3,1,5,5,0,0,0,0,0,1,0,0,0,0,1,0
"Fastball",8,"1","1",3,"1","1",0,0,0,0,0,0,1,0.667,0,-1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
"Fastball",17,"1","0",5,"0","2",0,0,0,1,-3,3.2,52,0.267,9,1,8,6,0,0,0,0,0,1,0,0,0,0,1,0
"Fastball",10,"1","0",3,"1","1",1,0,1,0,3,3.17,29,0.27,1,-1,7,6,0,0,0,0,0,1,0,0,0,1,0,0
"Fastball",22,"1","0",7,"1","2",2,1,0,0,2,2.76,74,0.276,11,-1,10,7,0,0,0,1,0,0,0,0,0,0,1,0
"Fastball",1,"1","1",1,"1","0",0,0,0,0,0,3.39,13,0.239,3,-1,8,7,0,0,0,0,0,1,0,1,0,0,0,0
"Fastball",3,"1","1",1,"0","0",2,0,0,0,0,4.03,52,0.294,24,1,2,4,0,0,1,0,0,0,0,1,0,0,0,0
"Fastball",15,"1","0",5,"0","1",0,0,1,0,2,0,1,0.25,0,-1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
"Fastball",14,"1","0",3,"2","0",2,1,1,0,0,3.05,17,0.275,4,-1,4,5,0,0,0,0,0,1,0,0,0,0,1,0
"Fastball",15,"1","1",4,"0","0",0,0,0,0,-1,2.75,42,0.264,12,-1,9,7,0,0,1,0,0,0,0,1,0,0,0,0
"Fastball",5,"1","1",2,"0","2",0,0,0,0,2,3.76,14,0.288,3,-1,2,4,0,0,0,0,1,0,0,0,0,0,1,0
"Fastball",23,"1","0",8,"3","1",0,0,0,0,2,2.97,22,0.283,3,1,4,5,0,0,0,0,0,1,0,0,0,0,1,0
"Fastball",2,"1","0",1,"1","0",0,0,0,1,0,0,0,0,0,-1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
"Fastball",27,"1","0",8,"3","2",1,0,0,0,11,3.39,4,0.152,0,-1,8,7,0,0,0,0,0,1,0,0,1,0,0,0
"Fastball",6,"1","0",2,"2","0",1,0,0,0,-1,3.59,28,0.27,10,-1,3,4,0,0,0,0,0,1,0,0,0,0,1,0
"Fastball",20,"1","0",6,"0","0",0,0,0,0,6,2.6,12,0.311,1,1,1,2,0,0,1,0,0,0,0,1,0,0,0,0
"Fastball",11,"1","1",4,"0","1",0,0,0,0,2,5.06,12,0.25,3,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0
"Fastball",18,"1","1",4,"0","0",1,1,1,1,-3,3.77,0,0.15,0,1,2,3,5,4,1,0,0,0,0,1,0,0,0,0
"Fastball",15,"1","1",5,"0","0",1,0,0,0,4,2.7,34,0.215,11,1,5,5,0,0,1,0,0,0,0,1,0,0,0,0
"Fastball",9,"1","0",2,"2","2",2,0,0,0,-1,4.15,0,0.333,0,1,2,4,7,4,0,0,1,0,0,0,0,0,1,0
"Fastball",16,"1","0",4,"0","0",1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
"Fastball",2,"1","0",1,"1","1",1,0,0,0,0,2.6,12,0.311,1,1,1,2,0,0,0,1,0,0,0,0,0,0,1,0
"Fastball",18,"1","1",5,"0","1",1,1,0,0,-1,3.18,0,0.235,0,-1,1,1,5,2,0,0,0,1,0,1,0,0,0,0
"Fastball",26,"1","1",6,"2","2",0,0,0,0,-3,0,0,0,0,-1,0,0,3,3,0,0,0,1,0,0,0,0,1,0
"Fastball",12,"1","0",3,"0","2",2,1,1,0,2,0,0,0,0,-1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
"Fastball",13,"1","0",4,"1","0",0,0,1,0,0,3.59,48,0.293,13,-1,3,4,0,0,0,0,0,1,0,1,0,0,0,0
"Fastball",5,"1","0",2,"0","1",0,0,0,0,0,3.19,37,0.283,2,1,8,6,0,0,0,0,0,1,0,1,0,0,0,0
"Fastball",5,"1","1",2,"1","2",0,0,0,0,1,3.39,88,0.259,35,-1,8,7,0,0,0,0,0,1,0,0,0,0,1,0
"Fastball",18,"1","1",4,"1","1",1,1,1,1,-3,3.77,0,0.15,0,1,2,3,5,4,0,0,1,0,0,0,0,0,1,0
"Fastball",17,"1","0",4,"1","0",0,1,0,0,3,3.05,5,0.167,2,-1,4,5,0,0,0,0,0,1,0,1,0,0,0,0
"Fastball",5,"1","1",1,"0","1",1,1,0,0,1,2.66,50,0.277,13,-1,6,5,0,0,0,0,0,1,0,1,0,0,0,0
"Fastball",2,"1","1",1,"1","1",1,0,0,0,0,3.59,36,0.298,7,-1,3,4,0,0,0,0,0,1,0,0,0,0,1,0
"Fastball",6,"1","0",2,"0","1",2,0,0,0,1,5.06,3,0.159,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0
"Fastball",22,"1","0",6,"0","0",1,0,0,0,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
"Fastball",16,"1","0",4,"2","1",1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
"Fastball",22,"1","1",6,"0","1",0,0,1,0,-1,3.18,27,0.297,8,-1,1,1,0,0,0,0,1,0,0,1,0,0,0,0
"Fastball",3,"1","1",1,"2","0",0,1,0,1,1,3.07,63,0.28,22,-1,7,6,0,0,0,0,0,1,0,0,0,0,1,0
"Fastball",10,"1","0",3,"1","2",2,1,0,0,1,0,2,0.4,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0
"Fastball",16,"1","0",3,"0","1",1,1,0,0,-4,1.82,5,0.218,2,-1,2,2,0,0,0,0,0,1,0,1,0,0,0,0
"Fastball",3,"1","1",1,"0","0",1,0,0,0,0,3.19,61,0.313,4,1,8,6,0,0,1,0,0,0,0,1,0,0,0,0
"Fastball",11,"1","0",3,"0","0",1,1,0,0,0,4.03,36,0.296,14,1,2,4,0,0,1,0,0,0,0,1,0,0,0,0
"Fastball",22,"1","0",4,"2","1",2,1,0,0,-1,2.66,21,0.27,4,-1,6,5,0,0,0,0,0,1,0,0,1,0,0,0
"Fastball",11,"1","0",3,"0","2",1,1,0,0,0,4.03,36,0.296,14,1,2,4,0,0,0,0,0,0,1,0,0,0,1,0
"Fastball",20,"1","0",4,"1","2",1,1,0,0,0,2.66,16,0.238,4,-1,6,5,0,0,0,0,0,1,0,0,0,0,1,0
"Fastball",8,"1","1",3,"0","1",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
"Fastball",17,"1","1",4,"0","1",2,0,0,0,0,0,0,0,0,-1,0,0,3,3,0,0,0,1,0,1,0,0,0,0
"Fastball",15,"1","1",4,"1","0",1,0,0,0,3,3.38,21,0.225,7,1,3,4,0,0,0,0,1,0,0,1,0,0,0,0
"Fastball",18,"1","1",5,"0","1",2,0,0,0,4,3.39,3,0.167,0,-1,8,7,9,11,0,0,1,0,0,1,0,0,0,0
"Fastball",16,"1","0",5,"2","1",1,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
"Fastball",1,"1","0",1,"1","1",0,0,0,0,0,3.77,17,0.321,2,1,2,3,0,0,0,0,0,1,0,0,0,0,1,0
"Fastball",3,"1","1",1,"0","0",1,0,0,1,0,0,0,0.5,0,-1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
"Fastball",7,"1","1",2,"0","0",1,0,0,0,3,3.38,19,0.231,2,1,3,4,0,0,1,0,0,0,0,1,0,0,0,0
"Fastball",2,"1","1",1,"3","2",1,0,0,0,0,2.45,37,0.323,6,1,9,5,0,0,0,0,0,1,0,0,0,0,1,0
"Fastball",16,"1","1",4,"2","2",2,0,1,1,-1,2.51,4,0.167,2,-1,2,1,0,0,0,0,0,1,0,0,0,0,1,0
"Fastball",2,"1","0",1,"2","1",0,0,1,0,1,2.66,16,0.238,4,-1,6,5,0,0,0,0,0,1,0,0,0,0,1,0
"Fastball",15,"1","1",3,"1","2",1,1,0,0,-3,1.82,21,0.239,7,-1,2,2,0,0,0,0,1,0,0,0,0,0,1,0
"Fastball",8,"1","0",2,"0","0",2,0,0,0,-1,3.31,24,0.23,0,-1,8,6,0,0,1,0,0,0,0,1,0,0,0,0
"Fastball",25,"1","1",8,"0","2",1,1,0,0,2,2.97,18,0.215,5,1,4,5,0,0,0,0,1,0,0,0,0,1,0,0
"Fastball",7,"1","1",2,"0","0",1,1,0,0,1,3.39,7,0.243,3,-1,8,7,0,0,1,0,0,0,0,1,0,0,0,0
"Fastball",12,"1","1",3,"2","1",0,0,0,0,-1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
"Fastball",8,"1","0",2,"0","2",2,1,0,0,-1,3.59,23,0.212,7,-1,3,4,0,0,0,0,0,1,0,0,0,0,1,0
"Fastball",5,"1","1",2,"0","2",0,0,0,0,1,3.39,88,0.259,35,-1,8,7,0,0,0,0,0,1,0,0,0,1,0,0
"Fastball",7,"1","1",2,"3","1",2,0,0,0,0,0,0,0.333,0,-1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
"Fastball",12,"1","1",2,"3","1",2,0,0,1,-3,1.82,37,0.302,12,-1,2,2,0,0,0,0,0,1,0,0,0,0,1,0
"Fastball",22,"1","0",4,"3","2",2,1,0,0,-1,2.66,21,0.27,4,-1,6,5,0,0,0,0,0,1,0,0,0,0,1,0
"Fastball",20,"1","1",6,"2","2",0,0,0,0,4,3.01,44,0.319,4,1,6,6,0,0,0,0,1,0,0,0,1,0,0,0
"Fastball",22,"1","1",6,"0","1",2,1,1,0,0,3.34,42,0.226,12,1,9,7,0,0,0,0,0,1,0,1,0,0,0,0
"Fastball",3,"1","0",1,"1","1",1,0,0,0,-1,2.7,68,0.332,29,1,5,5,0,0,0,1,0,0,0,0,0,0,1,0
"Fastball",15,"1","0",5,"2","2",0,0,0,0,5,5.06,3,0.159,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0
"Fastball",3,"1","0",7,"1","0",1,0,0,0,1,0,0,0,0,-1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
"Fastball",27,"1","1",7,"3","2",1,0,1,0,2,1.84,14,0.294,2,-1,5,2,0,0,0,0,0,1,0,0,0,0,0,1
"Fastball",3,"1","0",1,"0","0",2,0,0,0,0,0,2,0.25,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
"Fastball",7,"1","0",1,"0","0",1,1,1,0,1,2.66,7,0.147,0,-1,6,5,0,0,1,0,0,0,0,1,0,0,0,0
"Fastball",2,"1","1",1,"0","0",1,0,0,0,0,2.48,62,0.248,20,-1,13,8,0,0,1,0,0,0,0,1,0,0,0,0
"Fastball",7,"1","1",2,"1","0",2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
"Fastball",1,"1","0",1,"0","2",0,0,0,0,1,3.11,37,0.28,9,-1,4,4,0,0,0,0,1,0,0,0,0,0,1,0
"Fastball",2,"1","1",1,"0","1",1,0,0,0,0,4.15,45,0.315,17,1,2,4,0,0,0,0,0,1,0,1,0,0,0,0
"Fastball",11,"1","1",3,"2","0",0,0,1,0,1,3.01,44,0.319,4,1,6,6,0,0,0,0,1,0,0,0,0,0,1,0
"Fastball",6,"1","1",2,"1","1",1,0,0,0,-1,2.7,34,0.215,11,1,5,5,0,0,0,0,0,1,0,0,0,1,0,0
"Fastball",5,"1","0",2,"0","0",0,0,0,0,-1,3.77,26,0.298,7,1,2,3,0,0,1,0,0,0,0,1,0,0,0,0
"Fastball",20,"1","0",5,"2","1",0,0,0,0,-1,3.17,34,0.274,5,-1,7,6,0,0,0,1,0,0,0,0,1,0,0,0
"Fastball",15,"1","0",5,"1","2",0,0,0,0,5,5.06,3,0.159,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0
"Fastball",4,"1","1",1,"0","0",1,0,0,0,-2,3.01,81,0.274,27,1,6,6,0,0,1,0,0,0,0,1,0,0,0,0
"Fastball",11,"1","1",3,"0","0",1,0,0,0,0,0.69,6,0.4,2,-1,1,0,0,0,1,0,0,0,0,1,0,0,0,0
"Fastball",18,"1","1",5,"0","1",1,1,0,0,5,2.6,0,0,0,1,1,2,1,3,0,0,0,1,0,1,0,0,0,0
"Fastball",29,"1","0",8,"2","2",1,1,0,0,3,3.38,36,0.265,7,1,3,4,0,0,0,1,0,0,0,0,0,0,1,0
"Fastball",3,"1","0",1,"0","0",0,1,1,0,-3,3.2,53,0.277,15,1,8,6,0,0,1,0,0,0,0,1,0,0,0,0
"Fastball",2,"1","1",1,"3","2",0,1,0,0,0,1.91,25,0.25,9,-1,6,2,0,0,0,0,0,0,1,0,0,0,1,0
"Fastball",17,"1","1",5,"2","2",1,0,0,0,1,3.11,26,0.277,7,-1,4,4,0,0,0,0,1,0,0,0,0,0,1,0
"Fastball",2,"1","0",1,"1","0",0,0,1,0,1,2.66,16,0.238,4,-1,6,5,0,0,0,0,0,1,0,1,0,0,0,0
"Fastball",3,"1","0",1,"0","0",1,0,0,0,-1,2.7,68,0.332,29,1,5,5,0,0,1,0,0,0,0,1,0,0,0,0
"Fastball",11,"1","1",3,"0","0",1,0,1,0,1,0,6,0.556,2,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
"Fastball",23,"1","0",5,"0","0",1,0,0,0,2,3.05,17,0.275,4,-1,4,5,0,0,1,0,0,0,0,1,0,0,0,0
"Fastball",20,"1","0",4,"1","1",2,1,0,1,2,3.05,28,0.251,10,-1,4,5,0,0,0,0,0,1,0,0,0,0,1,0
"Fastball",1,"1","0",1,"1","2",0,0,0,0,0,3.01,46,0.285,13,1,6,6,0,0,0,0,0,1,0,0,0,0,1,0
"Fastball",18,"1","1",4,"0","0",1,1,1,0,3,3.05,3,0.121,0,-1,4,5,8,5,1,0,0,0,0,1,0,0,0,0
"Fastball",20,"1","1",6,"0","0",0,1,1,0,5,5.06,12,0.25,3,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0
"Fastball",5,"1","0",1,"0","0",2,1,0,0,-1,3.38,17,0.302,2,1,3,4,0,0,1,0,0,0,0,1,0,0,0,0
"Fastball",18,"1","0",5,"1","0",2,0,0,0,0,3.59,2,0.167,0,-1,3,4,5,6,0,0,0,1,0,1,0,0,0,0
"Fastball",21,"1","1",6,"0","2",2,1,1,0,7,2,25,0.237,9,1,6,2,0,0,0,0,0,0,1,0,0,0,1,0
"Fastball",16,"1","0",5,"1","1",0,0,0,0,5,2.6,14,0.251,1,1,1,2,0,0,0,0,1,0,0,0,0,0,1,0
"Fastball",13,"1","1",3,"0","0",2,1,0,0,-1,4.15,37,0.233,13,1,2,4,0,0,1,0,0,0,0,1,0,0,0,0
"Fastball",23,"1","1",6,"1","2",0,0,0,1,-2,3.18,10,0.313,2,-1,1,1,0,0,0,0,1,0,0,0,0,0,1,0
"Fastball",6,"1","1",2,"3","1",2,0,0,0,2,2.97,45,0.229,11,1,4,5,0,0,0,0,0,1,0,0,0,0,1,0
"Fastball",21,"1","1",7,"0","0",0,1,0,1,2,2.97,54,0.257,11,1,4,5,0,0,1,0,0,0,0,1,0,0,0,0
"Fastball",3,"1","1",1,"0","0",0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
"Fastball",23,"1","1",6,"2","2",2,1,1,0,0,3.59,10,0.295,3,-1,3,4,0,0,0,0,1,0,0,0,0,1,0,0
"Fastball",9,"1","1",3,"0","0",0,0,1,0,3,3.17,1,0.069,0,-1,7,6,4,9,1,0,0,0,0,1,0,0,0,0
"Fastball",10,"1","1",3,"2","2",1,0,0,0,1,3.07,62,0.299,25,-1,7,6,0,0,0,0,1,0,0,0,0,0,1,0
"Fastball",26,"1","0",8,"1","1",2,1,0,0,2,2.97,20,0.212,2,1,4,5,0,0,0,0,1,0,0,0,0,0,1,0
"Fastball",3,"1","1",1,"1","2",1,1,0,0,0,2.19,28,0.364,7,1,4,2,0,0,0,0,0,0,1,0,0,0,1,0
"Fastball",8,"1","0",3,"0","1",0,0,0,0,1,3.19,32,0.264,7,1,8,6,0,0,0,0,0,1,0,1,0,0,0,0
"Fastball",15,"1","0",4,"2","1",0,0,0,0,0,3.76,24,0.259,4,-1,2,4,0,0,0,0,0,1,0,0,1,0,0,0
"Fastball",6,"1","1",2,"0","1",1,0,0,0,-1,2.7,34,0.215,11,1,5,5,0,0,0,0,1,0,0,1,0,0,0,0
"Fastball",11,"1","0",3,"0","0",1,1,1,0,2,0,0,0,0,-1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
"Fastball",3,"1","1",1,"0","2",2,0,0,0,0,5.06,22,0.252,8,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0
"Fastball",5,"1","0",1,"1","2",2,1,0,0,-1,2.19,14,0.256,2,1,4,2,0,0,0,0,1,0,0,0,0,1,0,0
"Fastball",7,"1","0",2,"0","0",2,1,0,0,1,2.6,14,0.251,1,1,1,2,0,0,1,0,0,0,0,1,0,0,0,0
"Fastball",11,"1","0",3,"2","1",1,0,0,0,3,3.38,36,0.265,7,1,3,4,0,0,0,1,0,0,0,0,0,0,1,0
"Fastball",15,"1","0",4,"0","0",0,0,0,0,-1,3.17,23,0.258,7,-1,7,6,0,0,1,0,0,0,0,1,0,0,0,0
"Fastball",6,"1","1",2,"2","1",0,1,0,0,1,1.82,21,0.239,7,-1,2,2,0,0,0,0,1,0,0,0,0,0,1,0
"Fastball",7,"1","1",2,"0","1",1,0,0,0,1,3.07,31,0.227,7,-1,7,6,0,0,0,0,0,1,0,1,0,0,0,0
"Fastball",4,"1","1",2,"0","1",0,0,0,0,1,3.11,46,0.298,13,-1,4,4,0,0,0,0,1,0,0,1,0,0,0,0
"Fastball",7,"1","1",2,"1","0",1,0,0,0,-1,3.31,37,0.265,3,-1,8,6,0,0,0,0,0,0,1,1,0,0,0,0
"Fastball",4,"1","0",1,"0","0",2,1,0,0,2,3.76,21,0.298,0,-1,2,4,0,0,1,0,0,0,0,1,0,0,0,0
"Fastball",11,"1","1",4,"1","2",0,0,0,0,2,5.06,12,0.25,3,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0
"Fastball",16,"1","0",3,"0","0",1,1,0,0,0,2.66,7,0.147,0,-1,6,5,0,0,1,0,0,0,0,1,0,0,0,0
"Fastball",8,"1","1",2,"1","0",1,0,0,0,1,3.01,3,0.212,1,1,6,6,0,0,0,0,0,1,0,1,0,0,0,0
"Fastball",7,"1","1",2,"0","0",0,0,0,0,-2,2.41,33,0.263,9,1,9,3,0,0,1,0,0,0,0,1,0,0,0,0
"Fastball",4,"1","1",2,"1","2",0,0,0,0,1,3.11,46,0.298,13,-1,4,4,0,0,0,0,0,1,0,0,0,0,1,0
"Fastball",13,"1","1",4,"1","0",0,0,0,0,0,0.69,16,0.389,4,-1,1,0,0,0,0,0,1,0,0,1,0,0,0,0
"Fastball",25,"1","0",7,"0","0",1,1,0,0,3,2.7,11,0.202,3,1,5,5,0,0,1,0,0,0,0,1,0,0,0,0
"Fastball",22,"1","0",6,"3","1",0,1,0,0,-5,3.2,87,0.24,25,1,8,6,0,0,0,0,0,0,1,0,0,0,0,1
"Fastball",4,"1","0",1,"0","1",2,1,0,0,0,3.19,77,0.265,27,1,8,6,0,0,0,0,0,1,0,1,0,0,0,0
"Fastball",14,"1","0",4,"0","1",0,1,0,0,-1,3.77,26,0.298,7,1,2,3,0,0,0,0,0,1,0,1,0,0,0,0
"Fastball",6,"1","1",2,"0","0",0,1,0,0,1,1.82,21,0.239,7,-1,2,2,0,0,1,0,0,0,0,1,0,0,0,0
"Fastball",17,"1","0",5,"0","1",0,0,0,1,-3,3.2,52,0.267,9,1,8,6,0,0,0,0,0,1,0,1,0,0,0,0
"Fastball",23,"1","1",7,"1","2",1,0,0,0,9,3.39,88,0.259,35,-1,8,7,0,0,0,0,0,1,0,0,1,0,0,0
"Fastball",8,"1","0",2,"0","2",2,1,0,0,1,3.39,18,0.247,3,-1,8,7,0,0,0,0,0,1,0,0,0,0,1,0
"Fastball",20,"1","0",6,"0","1",0,0,0,0,-3,3.2,65,0.264,16,1,8,6,0,0,0,0,0,0,1,1,0,0,0,0
"Fastball",1,"1","0",1,"0","1",0,0,0,0,0,3.77,17,0.321,2,1,2,3,0,0,0,0,0,1,0,1,0,0,0,0
"Fastball",20,"1","1",6,"3","2",0,0,0,0,0,3.59,36,0.298,7,-1,3,4,0,0,0,0,1,0,0,0,0,0,1,0
"Fastball",16,"1","0",5,"0","0",1,0,0,0,5,5.06,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0
"Fastball",1,"1","0",1,"2","2",0,0,0,0,0,1.94,14,0.292,2,1,5,2,0,0,0,0,0,1,0,0,0,0,1,0
"Fastball",26,"1","0",7,"0","0",2,0,0,0,-1,3.34,20,0.203,3,1,9,7,0,0,1,0,0,0,0,1,0,0,0,0
"Fastball",1,"1","0",1,"0","0",0,0,0,0,0,3.2,30,0.254,7,1,8,6,0,0,1,0,0,0,0,1,0,0,0,0
"Fastball",19,"1","0",6,"0","0",0,0,0,0,4,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
"Fastball",17,"1","0",5,"0","1",2,0,0,0,0,3.34,20,0.203,3,1,9,7,0,0,0,0,0,1,0,1,0,0,0,0
"Fastball",14,"1","0",4,"0","1",1,0,0,0,0,0.69,3,0.129,0,-1,1,0,0,0,0,0,0,0,1,1,0,0,0,0
"Fastball",22,"1","0",6,"3","0",1,1,0,1,4,5.06,18,0.292,6,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0
"Fastball",2,"1","0",1,"0","1",1,0,0,0,1,0.69,5,0.244,1,-1,1,0,0,0,0,0,0,1,0,1,0,0,0,0
"Fastball",13,"1","0",3,"0","2",2,0,0,0,0,2.58,18,0.281,3,-1,2,2,0,0,0,0,0,1,0,0,0,1,0,0
"Fastball",22,"1","0",6,"0","1",1,1,1,0,0,3.59,48,0.293,13,-1,3,4,0,0,0,0,0,1,0,1,0,0,0,0
"Fastball",6,"1","1",2,"0","0",0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
"Fastball",18,"1","0",6,"2","1",0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
